Date,GOLD_Close,GOLD_High,GOLD_Low,GOLD_Open,GOLD_Volume,DX-Y.NYB,^GSPC,^IXIC,^VIX,BTC-USD,ETH-USD,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI_14,Gold_DX-Y.NYB_Ratio,Corr_DX-Y.NYB_24h,Gold_BTC-USD_Ratio,Corr_BTC-USD_24h,Gold_^GSPC_Ratio,Corr_^GSPC_24h,Gold_^IXIC_Ratio,Corr_^IXIC_24h,Gold_^VIX_Ratio,Corr_^VIX_24h,Gold_ETH-USD_Ratio,Corr_ETH-USD_24h,Return,Lag_Return_1h,Lag_Return_6h,MA_diff,vol_24h,momentum_ok,ATR_14,ATR,Hour,DayOfWeek,Hour_Sin,Hour_Cos
2025-12-12 19:00:00+00:00,4328.39990234375,4332.2998046875,4322.10009765625,4327.5,5081.0,98.39900207519531,6823.759765625,23197.8515625,15.949999809265137,90169.8515625,3070.733642578125,4339.45498046875,4307.2459765625,4330.3343128018005,4326.126247792272,4.208065009528582,8.332964994471133,30.56019563998167,43.98824999253601,0.2999656470062944,0.048002739578023264,0.35475359802029166,0.6343130548275786,0.21939786006532627,0.18658624013874403,0.21477257438665726,271.37303785784803,-0.2454082469835725,1.4095654023278634,0.3036222005515206,0.0,0.00020794970392845613,0.0,32.20900390625047,0.003531769716825143,1,29.849993024553573,29.849993024553573,19,4,-0.9659258262890684,0.2588190451025203
2025-12-12 20:00:00+00:00,4329.7001953125,4334.7001953125,4319.2001953125,4328.2998046875,8007.0,98.40499877929688,6823.759765625,23197.8515625,15.949999809265137,90212.9296875,3077.9365234375,4340.259985351562,4308.96998046875,4330.236756264985,4326.390984645623,3.8457716193624947,7.435526319449406,35.18879353164401,43.998783079904,0.26639161441425074,0.047994231096480836,0.42714628695507556,0.634503608571176,0.28287470134066867,0.186642292440193,0.2788228071394163,271.45456092895887,-0.3067463963164743,1.4066892420755965,0.3770379347486508,0.00030040961974098224,0.0,0.003014283200873491,31.290004882812354,0.003530214003816855,1,29.814278738839285,29.814278738839285,20,4,-0.8660254037844386,0.5000000000000001
2025-12-12 20:00:00+00:00,4329.7001953125,4334.7001953125,4319.2001953125,4328.2998046875,8007.0,98.40499877929688,6827.89013671875,23193.654296875,15.880000114440918,90212.9296875,3077.9365234375,4340.864990234375,4310.683984375,4330.154208426141,4326.636111361688,3.5180970644532863,6.652040468450182,24.67140309827454,43.998783079904,0.24218183423156583,0.047994231096480836,0.4995984565614121,0.6341197805787442,0.3624238091222741,0.18667606837166992,0.358204841644967,272.65114381847616,-0.3804636362784394,1.4066892420755965,0.45761254590011197,0.0,0.00030040961974098224,0.0,30.181005859374636,0.0035303615436635175,1,29.142857142857142,29.142857142857142,20,4,-0.8660254037844386,0.5000000000000001
2025-12-12 21:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90238.5859375,3083.669677734375,4340.399975585938,4312.367978515625,4330.0996847740425,4326.870459015452,3.2292257585904736,5.967477526478241,19.836594228558653,44.00560899106017,0.24301874439539703,0.047981689425921493,0.6096532757072086,0.6341343691812269,0.47506630855104187,0.18668036305390176,0.47071698108031573,272.6574164490981,-0.4827797871379629,1.4041062296488493,0.5747229727059211,2.300606751193257e-05,0.0,0.0003930360602120153,28.031997070313082,0.0035225521448983004,1,27.857142857142858,27.857142857142858,21,4,-0.7071067811865477,0.7071067811865474
2025-12-12 22:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90334.3203125,3092.587890625,4339.374975585937,4314.079970703125,4330.053549376113,4327.087447583752,2.9661017923608597,5.367202379654765,19.836594228558653,44.00560899106017,0.2003249990964302,0.04793083946067302,0.7060351787913851,0.6341343691812269,0.5714011843748317,0.18668036305390176,0.5669685225054766,272.6574164490981,-0.5662979265701519,1.4000571553072545,0.6735278800353578,0.0,2.300606751193257e-05,0.0,25.295004882812464,0.003481619598476184,1,26.571428571428573,26.571428571428573,22,4,-0.5000000000000004,0.8660254037844384
2025-12-12 23:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90265.09375,3083.76025390625,4337.6099609375,4315.91396484375,4330.014511731711,4327.28836292477,2.726148806940728,4.838991665111958,69.95800425973364,44.00560899106017,0.15364874219495317,0.047967598822634044,0.8128949211772797,0.6341343691812269,0.6738188237525269,0.18668036305390176,0.6693784287127583,272.6574164490981,-0.651461766105803,1.404064988256291,0.7844303255827973,0.0,0.0,0.00020794970392845613,21.695996093749272,0.0034787500447411865,1,21.900006975446427,21.900006975446427,23,4,-0.25881904510252157,0.9659258262890681
2025-12-13 00:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90349.96875,3086.72509765625,4335.38994140625,4317.5499609375,4329.981479878755,4327.474395647935,2.5070842308196006,4.372610178253487,69.95800425973364,44.00560899106017,0.11510605807744964,0.04792253793322371,0.9175617628585535,0.6341343691812269,0.7809161215772247,0.18668036305390176,0.7765686371013605,272.6574164490981,-0.7358087868410755,1.4027163636871045,0.8941490467859174,0.0,0.0,0.0,17.839980468749673,0.0034750285367544115,1,17.228585379464285,17.228585379464285,0,5,0.0,1.0
2025-12-13 01:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90206.3203125,3083.322265625,4333.824926757812,4319.173955078125,4329.953529849331,4327.646648169384,2.306881679946855,3.959464478592161,99.99999991764706,44.00560899106017,0.12345588073325026,0.04799885185082166,0.9504507310765059,0.6341343691812269,0.8236790766452048,0.18668036305390176,0.8192602417300174,272.6574164490981,-0.7596942137099371,1.4042644367595583,0.9359692955572906,0.0,0.0,0.00030040961974098224,14.650971679687245,0.003317562457875251,1,14.792864118303571,14.792864118303571,1,5,0.25881904510252074,0.9659258262890683
2025-12-13 02:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90241.2734375,3085.422607421875,4331.519921875,4320.611953125,4329.929879824434,4327.8061412448005,2.1237385796330273,3.592319298800335,99.99999991764706,44.00560899106017,0.12932053898805865,0.04798026047012976,0.9739409556333217,0.6341343691812269,0.842878964107658,0.18668036305390176,0.8382204712399963,272.6574164490981,-0.7601772317726369,1.4033085108895347,0.9637871531433041,0.0,0.0,0.0,10.907968750000691,0.0032688866565755734,1,12.357142857142858,12.357142857142858,2,5,0.49999999999999994,0.8660254037844387
2025-12-13 03:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90344.0859375,3089.718505859375,4328.934912109375,4322.049951171875,4329.909868264905,4327.953820018334,1.95604824657039,3.265065088354346,99.99999965,44.00560899106017,0.07806785119430483,0.04792565843969915,0.9777949261043164,0.6341343691812269,0.8331246252132434,0.18668036305390176,0.8276991736020759,272.6574164490981,-0.7352677335837269,1.4013573717071701,0.9667659933301787,0.0,0.0,2.300606751193257e-05,6.884960937499272,0.0031787921912293953,1,10.792829241071429,10.792829241071429,3,5,0.7071067811865476,0.7071067811865476
2025-12-13 04:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90397.828125,3091.013427734375,4326.34990234375,4322.939951171875,4329.892935406842,4328.090559623458,1.8023757833843774,2.9725272273603527,99.99999965,44.00560899106017,-0.019780589267716052,0.04789716627594533,0.9739292211892356,0.6341343691812269,0.8012711074980469,0.18668036305390176,0.7942077668078656,272.6574164490981,-0.6922198142714511,1.400770299422387,0.9610845240594644,0.0,0.0,0.0,3.4099511718750364,0.003138064085910086,1,9.228515625,9.228515625,4,5,0.8660254037844386,0.5000000000000001
2025-12-13 05:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90351.421875,3089.306884765625,4326.834887695312,4323.829951171875,4329.878607603866,4328.217170368943,1.6614372349231417,2.710309228872911,99.99999939125266,44.00560899106017,-0.16335986312803497,0.047921767193411444,0.9846667889144857,0.6341343691812269,0.7955919840839727,0.18668036305390176,0.7874617271992094,272.6574164490981,-0.6529731932324324,1.4015440894000355,0.9804885671709855,0.0,0.0,0.0,3.004936523437209,0.0030904170974536916,1,8.735630580357142,8.735630580357142,5,5,0.9659258262890683,0.25881904510252074
2025-12-13 06:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90368.75,3094.7265625,4327.319873046875,4324.33794921875,4329.866484078271,4328.334402540688,1.5320815375835082,2.4746636906150306,99.99999939125266,44.00560899106017,-0.47927651655165654,0.04791257823846686,0.9797840131784759,0.6341343691812269,0.7202207487884437,0.18668036305390176,0.7077567641843905,272.6574164490981,-0.5617312879934039,1.3990896181756287,0.9770586792775021,0.0,0.0,0.0,2.9819238281252183,0.0029903020953470417,1,8.242745535714286,8.242745535714286,6,5,1.0,6.123233995736766e-17
2025-12-13 07:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90354.0,3095.202880859375,4328.169873046875,4324.845947265625,4329.85622571046,4328.442950847859,1.413274862601611,2.262385925012347,99.99999899993026,44.00560899106017,-0.48688989316982184,0.047920399812819044,0.9641213793727313,0.6341343691812269,0.3990425740078524,0.18668036305390176,0.3560043211709155,272.6574164490981,-0.3737329035465054,1.398874313364539,0.9584195275515309,0.0,0.0,0.0,3.323925781250182,0.00296969955463964,1,7.971330915178571,7.971330915178571,7,5,0.9659258262890683,-0.25881904510252063
2025-12-13 08:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90441.3203125,3115.841796875,4329.019873046875,4325.261943359375,4329.8475455530815,4328.543458539684,1.304087013397293,2.070726142689336,99.99999899993026,44.00560899106017,-0.7700692296622035,0.04787413308128171,0.7694484971770014,0.6341343691812269,-0.024722918779445876,0.18668036305390176,-0.1369936846943629,272.6574164490981,-0.7727510128129438,1.3896083584951702,0.6578149884386457,0.0,0.0,0.0,3.7579296874991996,0.00296969955463964,1,7.699916294642857,7.699916294642857,8,5,0.8660254037844387,-0.4999999999999998
2025-12-13 09:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90413.4375,3120.022216796875,4329.219873046875,4325.677939453125,4329.8402008045305,4328.6365212173005,1.203679587229999,1.8973168315974684,99.99998594510001,44.00560899106017,-0.7523103687699955,0.04788889709770688,0.7525658419794986,0.6341343691812269,0.1474310663077435,0.18668036305390176,0.003601750079931463,272.6574164490981,-0.8248501479538676,1.387746465834861,0.5854837714981277,0.0,0.0,0.0,3.5419335937504,0.0007228942299575676,1,7.049909319196429,7.049909319196429,9,5,0.7071067811865476,-0.7071067811865475
2025-12-13 10:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90581.6640625,3127.29052734375,4329.419873046875,4326.30193359375,4329.8339860172955,4328.722690363241,1.1112956540546293,1.7401125960889008,99.99998594510001,44.00560899106017,-0.7289681115044051,0.04779995873888952,0.6953997172993142,0.6341343691812269,0.0984452269621743,0.18668036305390176,-0.044002856383067064,272.6574164490981,-0.8114946483098321,1.3845211267799125,0.5127826482236968,0.0,0.0,0.0,3.117939453125473,0.0007228942299575676,1,6.39990234375,6.39990234375,10,5,0.49999999999999994,-0.8660254037844387
2025-12-13 11:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90355.0390625,3119.970458984375,4329.53486328125,4326.925927734375,4329.828727351173,4328.802476609482,1.0262507416910012,1.597340225209321,0.0,44.00560899106017,-0.5520113338243331,0.04791984873906658,0.6239358817113163,0.6341343691812269,-0.0321812182199017,0.18668036305390176,-0.18145100145995569,272.6574164490981,-0.7121905744610793,1.3877694874378925,0.4549108923575155,0.0,0.0,0.0,2.608935546874818,0.0006160185623821136,1,6.39990234375,6.39990234375,11,5,0.258819045102521,-0.9659258262890682
2025-12-13 12:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90368.203125,3115.149169921875,4329.649853515625,4327.469921875,4329.824277710608,4328.876352763409,0.9479249471987714,1.4674571696072112,0.0,44.00560899106017,0.7928151432141118,0.047912868187700304,0.5947676312777505,0.6341343691812269,-0.46926531291973184,0.18668036305390176,-0.6710285935154655,272.6574164490981,-0.5658864428180481,1.389917326108238,0.5503829824755313,0.0,0.0,0.0,2.179931640625,0.0006160185623821136,1,6.39990234375,6.39990234375,12,5,1.2246467991473532e-16,-1.0
2025-12-13 13:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90272.125,3110.202880859375,4329.7198486328125,4328.013916015625,4329.82051263013,4328.944756609638,0.8757560204921901,1.349116939784207,0.0,44.00560899106017,0.6737622217281337,0.04796386265070698,0.4616514677500161,0.6341343691812269,-0.6775036123153328,0.18668036305390176,-0.8554684011476618,272.6574164490981,-0.2531790183204686,1.392127771256436,0.49893816060065166,0.0,0.0,0.0,1.7059326171875,0.00010485823230605188,1,6.39990234375,6.39990234375,13,5,-0.2588190451025208,-0.9659258262890683
2025-12-13 14:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90121.3125,3112.646240234375,4329.78984375,4328.513916015625,4329.817326792802,4329.008093504294,0.8092332885080395,1.2411402095289736,0.0,44.00560899106017,0.03366638240421737,0.048044127238908683,0.12716143364684981,0.6341343691812269,-0.37425925206174204,0.18668036305390176,-0.7181316564307811,272.6574164490981,-0.5828839932872818,1.3910349813347518,0.4228219323851645,0.0,0.0,0.0,1.275927734374818,0.00010485823230605188,1,6.39990234375,6.39990234375,14,5,-0.4999999999999997,-0.8660254037844388
2025-12-13 15:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90119.0390625,3111.19775390625,4329.79482421875,4329.013916015625,4329.814631084294,4329.066738777125,0.7478923071694226,1.1424906290570636,0.0,44.00560899106017,-0.12754330594107055,0.048045339250506414,0.1773125253695129,0.6341343691812269,0.7411097560877845,0.18668036305390176,-0.9102284188154642,272.6574164490981,-0.8846728353049731,1.391682608169104,0.43405583146650606,0.0,0.0,0.0,0.7809082031253638,7.290665533429334e-05,1,6.39990234375,6.39990234375,15,5,-0.7071067811865471,-0.7071067811865479
2025-12-13 16:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90115.046875,3106.3232421875,4329.7998046875,4329.423916015625,4329.812350100172,4329.121039955671,0.691310144500676,1.0522545321457861,0.0,44.00560899106017,-0.47396912192890767,0.048047467707511546,0.3400847700441284,0.6341343691812269,0.7654372695626214,0.18668036305390176,-0.831916632825864,272.6574164490981,-0.7699611936443402,1.393866467559578,0.49763893519761004,0.0,0.0,0.0,0.3758886718751455,7.290665533429334e-05,1,6.39990234375,6.39990234375,16,5,-0.8660254037844385,-0.5000000000000004
2025-12-13 17:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90065.71875,3100.974365234375,4329.7998046875,4329.833916015625,4329.810420036683,4329.171318824696,0.6391012119875086,0.9696238681141306,0.0,44.00560899106017,-0.403012514468956,0.04807378284190345,0.22323816135576666,0.6341343691812269,0.7372904936177016,0.18668036305390176,-0.7372904801374102,272.6574164490981,-0.737290483984332,1.3962707506480314,0.3997822066557756,0.0,0.0,0.0,-0.03411132812470896,6.129649291118053e-05,0,6.39990234375,6.39990234375,17,5,-0.9659258262890683,-0.25881904510252063
2025-12-13 18:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90131.875,3101.3818359375,4329.7998046875,4330.3119140625,4329.808786906039,4329.217873333052,0.5909135729871196,0.8938818090887284,0.0,44.00560899106017,-0.9999981106016597,0.04803849697665173,0.18077595413773903,0.6341343691812269,0.6915628806611227,0.18668036305390176,-0.6915623194310366,272.6574164490981,-0.6915627826134281,1.396087303573593,0.43668647377739106,0.0,0.0,0.0,-0.5121093750003638,6.129649291118053e-05,0,6.39990234375,6.39990234375,18,5,-1.0,-1.8369701987210297e-16
2025-12-13 19:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90215.390625,3109.46728515625,4329.7998046875,4330.915908203125,4329.807405026264,4329.260979359307,0.5464256669565657,0.8243905806622958,0.0,44.00560899106017,-0.9999963854233248,0.04799402601586254,0.12525578997011214,0.6341343691812269,,0.18668036305390176,,272.6574164490981,,1.3924571020108147,0.33339335958387967,0.0,0.0,0.0,-1.1161035156246726,4.6960938672918305e-06,0,6.39990234375,6.39990234375,19,5,-0.9659258262890684,0.2588190451025203
2025-12-13 20:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90107.0859375,3103.813720703125,4329.7998046875,4331.46990234375,4329.806235743377,4329.30089234658,0.5053433967968886,0.7605811438892144,0.0,44.00560899106017,,0.048051712688729986,,0.6341343691812269,,0.18668036305390176,,272.6574164490981,,1.3949934481587543,,0.0,0.0,0.0,-1.670097656249709,4.6960938672918305e-06,0,6.39990234375,6.39990234375,20,5,-0.8660254037844386,0.5000000000000001
2025-12-13 21:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90181.5546875,3112.694091796875,4329.7998046875,4332.043896484375,4329.805246350165,4329.337848816278,0.4673975338873788,0.7019444218888473,0.0,44.00560899106017,,0.04801203327766096,,0.6341343691812269,,0.18668036305390176,,272.6574164490981,,1.391013596902043,,0.0,0.0,0.0,-2.244091796875182,0.0,0,6.39990234375,6.39990234375,21,5,-0.7071067811865477,0.7071067811865474
2025-12-13 22:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90113.3125,3112.491943359375,4329.7998046875,4332.613896484375,4329.804409171294,4329.372067769702,0.4323414015916569,0.6480238178294093,0.0,44.00560899106017,,0.04804839245796731,,0.6341343691812269,,0.18668036305390176,,272.6574164490981,,1.3911039396981921,,0.0,0.0,0.0,-2.814091796874891,0.0,0,6.39990234375,6.39990234375,22,5,-0.5000000000000004,0.8660254037844384
2025-12-13 23:00:00+00:00,4329.7998046875,4335.0,4328.60009765625,4329.7998046875,2367.0,98.39199829101562,6827.89013671875,23193.654296875,15.880000114440918,90297.0078125,3116.415771484375,4329.7998046875,4333.257890625,4329.803700789172,4329.403751985835,0.39994880333688343,0.5984088149309041,0.0,44.00560899106017,,0.047950645426459736,,0.6341343691812269,,0.18668036305390176,,272.6574164490981,,1.3893524234809627,,0.0,0.0,0.0,-3.4580859375000728,0.0,0,6.39990234375,6.39990234375,23,5,-0.25881904510252157,0.9659258262890681
