side,entry_time,entry_price,units,sl_price,tp_price,entry_commission,entry_prob,exit_time,exit_price,exit_commission,pnl,exit_reason
long,2025-08-20 01:00:00+00:00,3358.199951171875,1.4888928809183033,3356.520851196289,3358.199951171875,0.0,0.5735603594841132,2025-08-20 02:00:00+00:00,3356.520851196289,0.0,-2.4999999999998153,SL
long,2025-08-20 02:00:00+00:00,3357.300048828125,1.4892919689276098,3355.621398803711,3357.300048828125,0.0,0.5735603594841132,2025-08-20 03:00:00+00:00,3357.300048828125,0.0,0.0,TP
long,2025-08-20 03:00:00+00:00,3355.89990234375,1.4899133304029761,3354.2219523925783,3355.89990234375,0.0,0.5735603594841132,2025-08-20 04:00:00+00:00,3355.89990234375,0.0,0.0,TP
long,2025-08-20 04:00:00+00:00,3359.89990234375,1.488139571215253,3358.2199523925783,3359.89990234375,0.0,0.5735603594841132,2025-08-20 05:00:00+00:00,3359.89990234375,0.0,0.0,TP
long,2025-08-20 05:00:00+00:00,3360.800048828125,1.4877409924293012,3359.119648803711,3360.800048828125,0.0,0.5735603594841132,2025-08-20 06:00:00+00:00,3360.800048828125,0.0,0.0,TP
long,2025-08-20 06:00:00+00:00,3366.0,1.4854426619132497,3364.317,3366.0,0.0,0.5735603594841132,2025-08-20 07:00:00+00:00,3364.317,0.0,-2.4999999999999885,SL
long,2025-08-20 07:00:00+00:00,3365.60009765625,1.4856191629783702,3363.917297607422,3365.60009765625,0.0,0.5735603594841132,2025-08-20 08:00:00+00:00,3363.917297607422,0.0,-2.49999999999994,SL
long,2025-08-20 08:00:00+00:00,3367.699951171875,1.4846928385826428,3366.016101196289,3367.699951171875,0.0,0.5660637142328632,2025-08-20 09:00:00+00:00,3367.699951171875,0.0,0.0,TP
long,2025-08-20 09:00:00+00:00,3368.0,1.4845605700712585,3366.316,3368.0,0.0,0.5649240734284723,2025-08-20 10:00:00+00:00,3368.0,0.0,0.0,TP
long,2025-08-20 10:00:00+00:00,3368.5,1.4843402107763095,3366.81575,3368.5,0.0,0.5574274281772221,2025-08-20 11:00:00+00:00,3368.5,0.0,0.0,TP
long,2025-08-20 11:00:00+00:00,3369.60009765625,1.4838556075178728,3367.915297607422,3369.60009765625,0.0,0.5574274281772221,2025-08-20 12:00:00+00:00,3369.60009765625,0.0,0.0,TP
