side,entry_time,entry_price,units,sl_price,tp_price,entry_commission,entry_prob,exit_time,exit_price,exit_commission,pnl,exit_reason
long,2023-12-07 05:00:00+00:00,2043.0,2.4473813020068516,2035.8107169015066,999999.0,0.0,0.5619108412932474,2023-12-07 06:00:00+00:00,2043.5999755859373,0.0,1.468369030683486,Strategy Exit
long,2023-12-07 08:00:00+00:00,2046.0999755859373,2.4436733589071857,2040.8928091866626,999999.0,0.0,0.5514167111769255,2023-12-07 09:00:00+00:00,2049.800048828125,0.0,9.041770407939484,Strategy Exit
long,2023-12-07 15:00:00+00:00,2042.9000244140625,2.4475010721261703,2036.8357674734934,999999.0,0.0,0.5572022165846228,2023-12-07 17:00:00+00:00,2036.8357674734934,0.0,-14.84227536369136,SL
long,2023-12-07 17:00:00+00:00,2043.0999755859373,2.447261543609023,2035.7178693498881,999999.0,0.0,0.5572022165846228,2023-12-08 01:00:00+00:00,2047.699951171875,0.0,11.257343353005782,Strategy Exit
long,2023-12-08 14:00:00+00:00,2034.5999755859373,2.457485530323997,2029.6928274972095,999999.0,0.0,0.5514167111769255,2023-12-08 15:00:00+00:00,2029.6928274972095,0.0,-12.059245423205645,SL
long,2023-12-08 15:00:00+00:00,2024.800048828125,2.4693796322722346,2018.317905970982,999999.0,0.0,0.5514167111769255,2023-12-08 16:00:00+00:00,2018.317905970982,0.0,-16.0068715449076,SL
long,2023-12-14 02:00:00+00:00,2046.800048828125,2.442837541880409,2035.7857186453682,999999.0,0.0,0.5514167111769255,2023-12-14 13:00:00+00:00,2053.60009765625,0.0,16.61141456396363,Strategy Exit
long,2023-12-14 19:00:00+00:00,2045.9000244140625,2.44391218550964,2036.4072091238838,999999.0,0.0,0.5514167111769255,2023-12-14 21:00:00+00:00,2051.10009765625,0.0,12.708522362124654,Strategy Exit
long,2023-12-15 00:00:00+00:00,2049.800048828125,2.439262308954724,2040.5107421875,999999.0,0.0,0.5514167111769255,2023-12-15 09:00:00+00:00,2054.699951171875,0.0,11.952147104668288,Strategy Exit
long,2023-12-15 19:00:00+00:00,2033.800048828125,2.4584520994976846,2026.7929033551898,999999.0,0.0,0.5619108412932474,2023-12-18 07:00:00+00:00,2037.0999755859373,0.0,8.11271186593217,Strategy Exit
long,2023-12-20 01:00:00+00:00,2052.39990234375,2.436172402020785,2046.217777797154,999999.0,0.0,0.551769366495144,2023-12-20 05:00:00+00:00,2053.800048828125,0.0,3.410998224020801,Strategy Exit
long,2023-12-20 11:00:00+00:00,2049.10009765625,2.4400955354591862,2045.4250662667412,999999.0,0.0,0.5514167111769255,2023-12-20 13:00:00+00:00,2045.4250662667412,0.0,-8.967427686212869,SL
long,2023-12-20 13:00:00+00:00,2047.0999755859373,2.442479634424722,2043.0284946986606,999999.0,0.0,0.5572022165846228,2023-12-20 20:00:00+00:00,2043.0284946986606,0.0,-9.944509149122888,SL
long,2023-12-20 20:00:00+00:00,2045.4000244140625,2.444509602190079,2039.3571254185267,999999.0,0.0,0.5619108412932474,2023-12-21 03:00:00+00:00,2048.800048828125,0.0,8.31139232785648,Strategy Exit
