side,entry_idx,entry_date,entry_price,units,invest,fee_entry,confidence,regime,stop_distance,tp_distance,exit_idx,exit_date,exit_price,fee_exit,pnl,return,exit_reason
short,3608,2024-03-15 10:00:00+00:00,2172.41325,1.7367266484687873,3774.775370446909,1.8873876852234546,0.5671886482525907,bear,5.445012555803513,9.680022321428467,3618,2024-03-15 16:30:00+00:00,2162.58075,1.8779058089953082,15.198458962074312,0.0040263214285715,takeprofit
short,3622,2024-03-15 18:30:00+00:00,2160.769050598144,2.2477381206360434,4859.27260122061,2.429636300610305,0.4005740718120776,neutral,10.722719029017858,19.06261160714286,3678,2024-03-18 01:00:00+00:00,2156.677897705078,2.4238235623024527,6.772016752792304,0.0013936276699296985,signal_exit
long,3679,2024-03-18 02:00:00+00:00,2152.175647705078,1.7576839323616986,3780.954078552071,1.8904770392760357,0.4460169852172615,bear,8.530485142298955,15.165306919642587,3703,2024-03-18 21:00:00+00:00,2163.167875,1.9010827084442496,17.41977858870783,0.004607244157638325,signal_exit
short,3707,2024-03-19 01:00:00+00:00,2162.518297607422,2.5000588722446127,5409.127620134818,2.704563810067409,0.4976469294479473,bull,4.911453683035714,8.731473214285714,3719,2024-03-19 13:00:00+00:00,2155.377198852539,2.694284944512516,15.158882355207128,0.0028024634321401542,signal_exit
long,3720,2024-03-19 13:30:00+00:00,2157.2280994262696,2.5115853340859338,5415.3547794073875,2.7076773897036936,0.37278223796454313,bull,8.453555733816964,15.028543526785715,3738,2024-03-20 02:00:00+00:00,2161.019047607422,2.713791873325577,6.807497980736584,0.001257073314314144,signal_exit
long,3745,2024-03-20 09:00:00+00:00,2158.5787499999997,2.2598675414751397,4875.664220732614,2.437832110366307,0.46215445033041713,neutral,4.435682896205299,7.8856584821427536,3758,2024-03-20 17:30:00+00:00,2171.9135,2.454118410770833,27.680650287916535,0.00567730857473964,takeprofit
long,3762,2024-03-20 19:30:00+00:00,2188.893948852539,2.4819572070583975,5430.026098791679,2.7150130493958398,0.5936469930534909,bull,16.784880719866013,29.839787946428473,3775,2024-03-21 08:00:00+00:00,2202.39825,2.7331291047001516,30.783968454528054,0.005669211877522703,signal_exit
short,3777,2024-03-21 10:00:00+00:00,2208.695148803711,2.4635987221474065,5444.060576494246,2.722030288247123,0.549454809583332,bull,17.530679757254404,31.16565290178561,3779,2024-03-21 12:00:00+00:00,2211.105,2.7236377262668707,-8.660544054009561,-0.001590824336415926,signal_exit
short,3792,2024-03-21 19:00:00+00:00,2182.608101196289,2.4904379772526144,5438.369289323117,2.7191846446615586,0.5080473625127222,bull,15.949291992187325,28.35429687499969,3804,2024-03-22 06:00:00+00:00,2172.5857499999997,2.705345030318927,22.254699010284025,0.004092163997390832,signal_exit
long,3806,2024-03-22 08:00:00+00:00,2170.384698852539,1.7580306304857833,3813.6959325541493,1.9068479662770748,0.5372506969226798,bear,7.842872837611549,13.942885044642754,3813,2024-03-22 14:00:00+00:00,2174.512297607422,1.9114296127809327,5.345015428658814,0.001401531617409019,signal_exit
short,3814,2024-03-22 14:30:00+00:00,2170.6641250000002,1.7566014924213114,3814.899291165983,1.9074496455829915,0.4427911583892896,bear,10.536437988281367,18.73144531250021,3816,2024-03-22 15:30:00+00:00,2167.083,1.9033506160004265,4.387258903546734,0.001150032692529038,signal_exit
long,3818,2024-03-22 16:30:00+00:00,2163.431272705078,1.764638958576663,3815.7672244062705,1.9078836122031353,0.5496532571572823,bear,12.227171107701068,21.737193080357457,3874,2024-03-24 21:00:00+00:00,2166.5921141723634,1.911626426006765,3.6661175690498427,0.0009607812409522142,signal_exit
long,3877,2024-03-25 00:00:00+00:00,2167.883448852539,2.5161413277580125,5451.975151844525,2.7259875759222623,0.6369705626178916,bull,5.385555803571599,9.574321428571732,3891,2024-03-25 13:30:00+00:00,2177.510675598144,2.739462301253381,21.484000785061568,0.003940590370774719,takeprofit
short,3895,2024-03-25 15:30:00+00:00,2175.8615982055667,2.508718149110034,5461.354158449094,2.730677079224547,0.406966129566791,bull,9.064254324776787,16.114229910714286,3902,2024-03-25 19:00:00+00:00,2173.186147705078,2.725955765071124,3.98599546255107,0.0007298547845289356,signal_exit
short,3905,2024-03-25 21:00:00+00:00,2171.8135744018555,2.513682984155527,5461.981817640758,2.730990908820379,0.3770614844358535,bull,4.9499058314734485,8.799832589286131,3909,2024-03-26 01:00:00+00:00,2171.085,2.7287097108276512,-0.8973046341919044,-0.0001642818786569094,signal_exit
long,3910,2024-03-26 02:00:00+00:00,2172.285551147461,2.514815674586858,5460.167669869252,2.730083834934626,0.5200400179104587,bull,4.40352434430827,7.828487723214701,3917,2024-03-26 09:00:00+00:00,2190.304202392578,2.7541056701451607,42.55948091598983,0.007794537363906437,takeprofit
short,3919,2024-03-26 11:00:00+00:00,2196.101351196289,2.4941209221705023,5480.0823684097795,2.7400411842048897,0.35542637959575285,bull,8.794304547991072,15.634319196428573,3920,2024-03-26 12:00:00+00:00,2189.59425,2.730556414994615,13.498940821350581,0.0024632733440588285,signal_exit
short,3924,2024-03-26 14:30:00+00:00,2176.3613482055666,2.5192135909966424,5485.461818228353,2.7427309091141767,0.5379283244112338,bull,13.545012555803572,24.080022321428572,3925,2024-03-26 15:00:00+00:00,2175.887448852539,2.740762616814164,-1.546908925902199,-0.00028200158476388894,signal_exit
long,3927,2024-03-26 16:00:00+00:00,2177.9883522949217,2.5188650118488476,5483.316998310845,2.7416584991554225,0.4864144878257255,bull,15.293565150669645,27.188560267857145,3932,2024-03-26 18:30:00+00:00,2177.210898803711,2.742050178206325,-4.700350575555701,-0.0008572093455482623,signal_exit
short,3937,2024-03-26 22:00:00+00:00,2176.3112023925783,2.516577679587135,5479.595993773489,2.7397979968867445,0.3777972403055845,bull,7.643596540178572,13.588616071428573,3940,2024-03-27 01:00:00+00:00,2174.986852294922,2.7367616829404406,0.5960682127808203,0.00010877959131624625,signal_exit
long,3941,2024-03-27 02:00:00+00:00,2175.58725,2.267496765230302,4930.671715993292,2.4653358579966462,0.48710000678175636,neutral,5.612161690848215,9.977176339285714,3946,2024-03-27 07:00:00+00:00,2200.0993511962893,2.494359081011436,53.08675109057209,0.01076663670760682,takeprofit
long,3970,2024-03-28 02:00:00+00:00,2216.407698852539,2.4844647294659725,5503.834836497724,2.751917418248862,0.7285716027636253,bull,45.43709891183042,80.77706473214296,4066,2024-03-31 19:00:00+00:00,2256.0700981280356,2.8025632930009703,95.73726879296758,0.017394647847733827,signal_exit
short,4074,2024-04-01 03:00:00+00:00,2284.257202392578,2.428602323161494,5550.327512185083,2.7751637560925415,0.37343479310368743,bull,18.503529293104442,32.89516318774123,4086,2024-04-01 14:00:00+00:00,2257.828301147461,2.7416835287332466,61.44360743376443,0.011070266988546587,signal_exit
long,4087,2024-04-01 14:30:00+00:00,2259.62925,2.4705165968669114,5579.661734023919,2.7898308670119594,0.42836091340727656,bull,17.466299874441965,31.05119977678572,4111,2024-04-02 09:00:00+00:00,2280.159398803711,2.8165858191233237,47.9034875365932,0.008585374852472703,signal_exit
short,4112,2024-04-02 10:00:00+00:00,2281.3587500000003,2.4544221521834433,5602.218562358709,2.8011092811793548,0.38532353626355875,bull,11.301431710379523,20.09143415178582,4114,2024-04-02 12:00:00+00:00,2279.0388522949215,2.7968617223796928,2.8971465957655864,0.000517142728995171,signal_exit
long,4115,2024-04-02 13:00:00+00:00,2287.042852294922,2.4507926070043387,5602.266581016002,2.8011332905080013,0.4078627050976138,bull,12.291409737723214,21.851395089285717,4136,2024-04-03 03:00:00+00:00,2304.047351196289,2.8233711072498973,38.85112908603418,0.006934894747366397,signal_exit
long,4141,2024-04-03 08:00:00+00:00,2294.446698852539,2.450744106418055,5620.291578913765,2.8101457894568824,0.4480371552664444,bull,11.552124023437559,20.537109375000107,4155,2024-04-03 17:30:00+00:00,2315.1418988037112,2.83691018200735,47.88172912947065,0.008519438619361589,takeprofit
long,4156,2024-04-03 18:00:00+00:00,2318.1585,2.4354024042226032,5642.827370583772,2.821413685291886,0.5254493328062739,bull,15.338609095982026,27.268638392856936,4159,2024-04-03 19:30:00+00:00,2318.34025,2.8230457093280155,-2.380411322360759,-0.0004218472701769887,signal_exit
short,4163,2024-04-03 23:00:00+00:00,2316.241202392578,2.43385979794665,5640.226458079946,2.820113229039973,0.3515373022336217,bull,11.79649135044637,20.971540178571328,4175,2024-04-04 11:00:00+00:00,2309.65425,2.8106873131158108,13.22103130616841,0.0023440603678649336,signal_exit
long,4176,2024-04-04 12:00:00+00:00,2308.65375,2.4465555437133304,5645.42691711851,2.822713458559255,0.5032510387583538,bull,8.421334402901786,14.971261160714286,4181,2024-04-04 15:00:00+00:00,2310.1443988037113,2.8259482928357595,0.8210068016136081,0.00014542864758803028,signal_exit
long,4183,2024-04-04 16:00:00+00:00,2307.253147705078,2.447606706025734,5644.426063790037,2.8222130318950187,0.4225028207374708,bull,11.391299874441907,20.25119977678561,4186,2024-04-04 17:30:00+00:00,2317.190800598144,2.835785871342578,21.487679991881976,0.003806884836304108,signal_exit
short,4188,2024-04-04 18:30:00+00:00,2312.7430744018557,2.1990504619280316,5088.382917543027,2.5441914587715138,0.42157613501158697,neutral,16.334990583147203,29.039983258928363,4189,2024-04-04 19:00:00+00:00,2305.452198852539,2.534902861419836,13.49810038316467,0.0026527288928330796,signal_exit
short,4192,2024-04-04 21:00:00+00:00,2308.395151794434,1.7152541195650766,3961.4650262125588,1.9807325131062794,0.4053879317806295,bear,19.52359967912929,34.70862165178541,4196,2024-04-05 01:00:00+00:00,2291.64525,1.96537697782212,26.764961077390875,0.006756329009669454,signal_exit
long,4197,2024-04-05 02:00:00+00:00,2293.64625,1.7317947682486625,3970.1395062100587,1.9850697531050294,0.4573949757373377,bear,18.996491350446313,33.77154017857122,4210,2024-04-05 14:00:00+00:00,2335.8315000000002,2.022590385605213,71.03360486165741,0.017891966957470196,takeprofit
short,4216,2024-04-05 17:00:00+00:00,2344.627148803711,2.4324972353970358,5706.152133568646,2.853076066784323,0.37954172944079545,bull,22.686422293526903,40.331417410714494,4217,2024-04-05 17:30:00+00:00,2346.3726732788086,2.853772520480927,-7.09975598047404,-0.0012442283020648855,signal_exit
long,4218,2024-04-05 18:00:00+00:00,2345.772397705078,2.431619670767789,5701.175717545017,2.850587858772508,0.5726588636625809,bull,22.21069859096,39.485686383928886,4222,2024-04-05 20:00:00+00:00,2347.9255476074222,2.85463097353022,2.3810106831215307,0.0004176350284721303,signal_exit
short,4224,2024-04-05 22:00:00+00:00,2347.0299897509767,2.4277876649958303,5700.94092895719,2.850470464478595,0.3533241800256164,bull,15.104900390625193,26.853156250000342,4273,2024-04-07 23:00:00+00:00,2331.265147705078,2.8299083847165356,35.44378067492323,0.006217180833235992,signal_exit
long,4274,2024-04-08 00:00:00+00:00,2326.262647705078,1.7212447381847586,4002.0663088436886,2.0010331544218443,0.45457258750280327,bear,37.529475167410475,66.71906696428529,4276,2024-04-08 02:00:00+00:00,2365.616648803711,2.035902604657825,65.70196471288162,0.01641701052471187,signal_exit
short,4300,2024-04-08 19:30:00+00:00,2356.870901794434,2.4380688401056543,5749.088049841643,2.8745440249208216,0.41573501184805006,bull,13.09501255580363,23.280022321428675,4302,2024-04-08 21:00:00+00:00,2359.179,2.8759204040658086,-8.503222718960942,-0.0014790559207377527,signal_exit
long,4305,2024-04-09 00:00:00+00:00,2360.67975,2.4341594263486765,5743.399166469702,2.871699583234851,0.6180896755408494,bull,8.543580845424165,15.188588169642962,4312,2024-04-09 07:00:00+00:00,2371.613648803711,2.8864428594463662,23.72840998034891,0.004131422750289888,signal_exit
short,4314,2024-04-09 09:00:00+00:00,2380.909047607422,2.4154432163994515,5753.82752166826,2.87691376083413,0.45384442305261175,bull,9.642841448102738,17.142829241071535,4322,2024-04-09 15:00:00+00:00,2360.279647705078,2.850560731927459,46.97858332058158,0.008164753486903384,takeprofit
long,4324,2024-04-09 16:00:00+00:00,2364.6817499999997,2.4437818305259715,5775.878356448134,2.887939178224067,0.5017287862268185,bull,20.59708949497762,36.617047991071324,4331,2024-04-09 19:30:00+00:00,2369.614648803711,2.8954106120473453,9.1595178562856,0.0015858225002366964,signal_exit
short,4334,2024-04-09 22:00:00+00:00,2369.714452392578,2.4374770693922283,5779.014145787164,2.8895070728935823,0.43572912687442966,bull,13.519335937499884,24.034374999999795,4335,2024-04-09 23:00:00+00:00,2374.5866022949217,2.8940001961899373,-14.769753861794799,-0.002555756654889274,signal_exit
long,4336,2024-04-10 00:00:00+00:00,2371.3850511474607,2.434471620196821,5770.18451531982,2.88509225765991,0.4705376822988747,bull,10.485037667410598,18.640066964285506,4341,2024-04-10 05:00:00+00:00,2374.212202392578,2.889976113524861,3.992643358717507,0.0006919437928054211,signal_exit
short,4342,2024-04-10 06:00:00+00:00,2372.2132023925783,2.4314226545521054,5770.7382908703485,2.8853691454351744,0.35241160741503386,bull,8.935824148995536,15.885909598214287,4348,2024-04-10 13:00:00+00:00,2353.576102294922,2.8612691271661586,42.453398265430515,0.007356666708069974,takeprofit
long,4349,2024-04-10 13:30:00+00:00,2359.6792499999997,2.2096544731343277,5211.470074887312,2.605735037443656,0.41746115773638803,neutral,16.007142857142856,28.457142857142856,4350,2024-04-10 14:00:00+00:00,2363.417797607422,2.6111683541842607,5.649730089582303,0.0010840952760732235,signal_exit
long,4356,2024-04-10 17:00:00+00:00,2357.278147705078,1.7208229039600946,4054.431012069491,2.0272155060347457,0.49405442320822845,bear,24.981419154575896,44.411411830357146,4368,2024-04-11 02:00:00+00:00,2360.0193511962893,2.0305876766638087,2.686538075427952,0.0006626177797650257,signal_exit
long,4373,2024-04-11 07:00:00+00:00,2355.0768522949215,1.7225293951249159,4054.661774968778,2.027330887484389,0.5014278860830366,bear,9.012916782924108,16.02296316964286,4374,2024-04-11 08:00:00+00:00,2344.127398803711,2.0189141751785495,-20.879669674341685,-0.00514954657950538,stop
long,4375,2024-04-11 09:00:00+00:00,2349.474198852539,1.723222859358003,4046.6443247721395,2.0233221623860698,0.4932667499556398,bear,10.240733119419643,18.205747767857144,4385,2024-04-11 16:00:00+00:00,2366.2162023925785,2.038758925073087,26.811444286575846,0.006625599418868017,signal_exit
long,4394,2024-04-11 21:00:00+00:00,2392.245573852539,2.4229164621048604,5793.314525022294,2.8966572625111473,0.5417193197122352,bull,17.530836704799107,31.16593191964286,4404,2024-04-12 07:00:00+00:00,2416.1912023925784,2.9271147199349574,55.09114286517454,0.00950943412915468,signal_exit
long,4407,2024-04-12 10:00:00+00:00,2416.70775,2.4091955155552167,5819.411767823626,2.9097058839118133,0.474866410887276,bull,12.947152273995536,23.01715959821429,4410,2024-04-12 13:00:00+00:00,2420.988851196289,2.9163177417556376,7.397692061981825,0.0012712095925029297,signal_exit
short,4411,2024-04-12 13:30:00+00:00,2431.833401794434,2.3927399503348346,5821.655760912661,2.910827880456331,0.38075883760595564,bull,16.23859340122762,28.868610491071326,4415,2024-04-12 15:30:00+00:00,2400.6497982788082,2.872065339552483,71.74218858768711,0.012323330601127828,takeprofit
long,4474,2024-04-14 22:00:00+00:00,2374.1865,2.4677924320548996,5856.071441266276,2.9280357206331384,0.5337303010447394,bull,42.451330078124975,75.46903124999996,4475,2024-04-14 23:00:00+00:00,2380.009351196289,2.9366845325510473,11.432903582634204,0.0019523162750490679,signal_exit
long,4477,2024-04-15 01:00:00+00:00,2372.985948852539,2.4708338622780555,5860.323875197277,2.9301619375986383,0.478891515410633,bull,39.12184988839283,69.54995535714282,4487,2024-04-15 11:00:00+00:00,2373.5126011962893,2.932277653789731,-1.6310072092033234,-0.0002783134932364841,signal_exit
long,4490,2024-04-15 13:30:00+00:00,2366.78277557373,2.4763456844274327,5858.043290623876,2.9290216453119378,0.378068823114474,bull,17.755632672991016,31.56556919642847,4491,2024-04-15 14:00:00+00:00,2364.817,2.9280521862053144,-7.7959920447635165,-0.001330818441926067,signal_exit
short,4499,2024-04-15 18:00:00+00:00,2391.5036011962893,2.4460571334539316,5852.680783778838,2.9263403918894193,0.3571970571136829,bull,27.321475655691906,48.57151227678561,4503,2024-04-15 20:00:00+00:00,2400.499698852539,2.935879706116134,-24.94084855143435,-0.004261440094351269,signal_exit
long,4504,2024-04-15 21:00:00+00:00,2401.2,2.4328113288779902,5838.747189307177,2.9193735946535884,0.48211290493089565,bull,25.85580531529018,45.96587611607143,4508,2024-04-16 01:00:00+00:00,2398.999851196289,2.9181570079834724,-8.270703942868613,-0.0014165203038787521,signal_exit
short,4512,2024-04-16 05:00:00+00:00,2401.29875,2.4279509471543874,5833.152150538416,2.9165760752692083,0.39915525023221576,bull,15.762838309151785,28.022823660714284,4513,2024-04-16 06:00:00+00:00,2390.294647705078,2.901759076936804,23.815661512602155,0.00408281164248457,signal_exit
long,4514,2024-04-16 07:00:00+00:00,2383.0908522949217,2.453336383912303,5843.601693257083,2.9218008466285417,0.5927968691281649,bull,16.161390904017857,28.73136160714286,4515,2024-04-16 08:00:00+00:00,2384.407297607422,2.9248765886431496,0.30480659394475573,5.21607409171079e-05,signal_exit
long,4517,2024-04-16 10:00:00+00:00,2387.5931022949217,2.448161848478481,5842.293196130741,2.921146598065371,0.5850585636120407,bull,14.753492954799107,26.22843191964286,4525,2024-04-16 15:30:00+00:00,2407.095898803711,2.946480172540132,44.799522178917584,0.007668140005124632,signal_exit
short,4537,2024-04-16 23:00:00+00:00,2397.600648803711,2.444235561353063,5863.232383921167,2.9316161919605834,0.4180254994305119,bull,20.494273158482144,36.43426339285715,4538,2024-04-17 00:00:00+00:00,2401.800397705078,2.935282971671341,-13.20045858514598,-0.002251396110675368,signal_exit
long,4539,2024-04-17 01:00:00+00:00,2402.0004488525387,2.438839648220862,5855.166346532613,2.9275831732663065,0.40000670654755943,bull,17.755711146763396,31.565708705357146,4550,2024-04-17 13:00:00+00:00,2408.4951011962894,2.9369666726716144,12.902448964678088,0.002203600752063829,signal_exit
short,4552,2024-04-17 14:00:00+00:00,2405.4966011962892,2.434933268924895,5860.153779428319,2.9300768897141594,0.5149947413176184,bull,13.557882254464285,24.102901785714288,4555,2024-04-17 15:30:00+00:00,2394.54665057373,2.915280651737325,23.747118412217255,0.0040523029439227245,signal_exit
long,4558,2024-04-17 17:00:00+00:00,2389.194,2.2125234799709435,5283.506070170613,2.6417530350853067,0.43910906783204595,neutral,20.835100446428516,37.04017857142847,4576,2024-04-18 08:00:00+00:00,2393.602648803711,2.6479510310994274,7.106287962057404,0.001344994756829707,signal_exit
long,4581,2024-04-18 13:00:00+00:00,2395.997448852539,1.7166177190320338,4110.956197357139,2.0554780986785697,0.39395064419106274,bear,10.87715541294643,19.33716517857143,4586,2024-04-18 15:30:00+00:00,2399.9494494018554,2.059897874812199,4.724176293768247,0.0011491672659527086,signal_exit
short,4588,2024-04-18 16:30:00+00:00,2400.29925,2.446024949719176,5874.128916750601,2.9370644583753007,0.373936041919525,bull,15.878555733817024,28.22854352678582,4595,2024-04-18 20:00:00+00:00,2395.5971022949216,2.92984514084417,8.571725463042478,0.001459233459892145,signal_exit
long,4597,2024-04-18 22:00:00+00:00,2395.1969999999997,2.454864764934392,5876.946247252934,2.938473123626467,0.41126621674985775,bull,11.301447405134104,20.091462053571743,4600,2024-04-19 01:00:00+00:00,2423.687452392578,2.974912464046071,66.96529525153582,0.011394573377770379,takeprofit
short,4627,2024-04-19 21:00:00+00:00,2405.328687148438,2.455383835915336,5908.959658316889,2.954479829158444,0.4096269479712735,bull,15.692337472098217,27.897488839285717,4678,2024-04-22 00:00:00+00:00,2397.69825,2.9436347632262443,15.792017272016066,0.0026725545925480685,signal_exit
long,4679,2024-04-22 01:00:00+00:00,2393.496198852539,1.7308718866411374,4140.764898926822,2.070382449463411,0.40828048586412247,bear,13.685198102678573,24.329241071428573,4683,2024-04-22 05:00:00+00:00,2378.0103511962893,2.0580156315136375,-28.862033980523858,-0.0069702179875037445,stop
long,4684,2024-04-22 06:00:00+00:00,2370.8848011474606,1.7428107516877696,4129.938553176326,2.064969276588163,0.4055140007647102,bear,14.775481305803572,26.267522321428572,4687,2024-04-22 09:00:00+00:00,2373.912547607422,2.0686401557683594,3.208148928036583,0.0007768030654037705,signal_exit
short,4694,2024-04-22 14:30:00+00:00,2350.7240744018554,1.756171020527686,4130.338666054334,2.0651693330271668,0.42351152322535324,bear,18.78425118582595,33.39422433035725,4696,2024-04-22 15:30:00+00:00,2347.3230994262694,2.0611504015138213,3.91154329215022,0.0009470272557303088,signal_exit
long,4699,2024-04-22 17:00:00+00:00,2345.172,1.7623655703669059,4130.984896940027,2.065492448470014,0.43446129373248144,bear,17.41488385881708,30.959793526785923,4705,2024-04-22 20:00:00+00:00,2339.929547607422,2.061905635893765,-11.301023236860658,-0.00273567285255188,signal_exit
short,4743,2024-04-24 03:00:00+00:00,2339.929547607422,2.5179289615541602,5894.723737785945,2.9473618688929726,0.35410412219120446,bull,8.273599679129523,14.708621651785819,4747,2024-04-24 07:00:00+00:00,2334.766897705078,2.939388595104788,10.059797112371712,0.0017065765182322466,signal_exit
long,4748,2024-04-24 08:00:00+00:00,2333.5661022949216,2.5288459108065906,5898.279955407684,2.949139977703842,0.36829754012671145,bull,8.46002197265625,15.0400390625,4753,2024-04-24 13:00:00+00:00,2333.432797607422,2.9504459941857557,-3.2875530080603848,-0.000557374867404569,signal_exit
short,4754,2024-04-24 13:30:00+00:00,2337.680672607422,2.520538453842046,5895.161608914802,2.947580804457401,0.451380739625695,bull,13.0306640625,23.165625000000002,4754,2024-04-24 13:30:00+00:00,2340.019522705078,2.9490545948596303,-8.84421620377489,-0.0015002500000000777,signal_exit
short,4757,2024-04-24 15:00:00+00:00,2334.8320000000003,2.5210897732922457,5889.265710410686,2.944632855205343,0.5342859528598181,bull,15.884943498883928,28.23989955357143,4767,2024-04-24 20:00:00+00:00,2330.0643522949217,2.9371507048417738,9.082517167092188,0.0015422155517684773,signal_exit
long,4769,2024-04-24 22:00:00+00:00,2331.165,1.7702292947625062,4124.634256796639,2.0623171283983197,0.5008218946811533,bear,13.390701729910715,23.805691964285714,4769,2024-04-24 22:00:00+00:00,2328.835,2.061285969834121,-6.185920226630646,-0.0014997499999999725,signal_exit
long,4772,2024-04-25 01:00:00+00:00,2331.965448852539,1.7683830819356225,4121.747373722379,2.0608736868611897,0.5354203480986819,bear,9.803587123325892,17.42859933035714,4779,2024-04-25 08:00:00+00:00,2338.130398803711,2.0673551203019365,8.834638074331242,0.0021434205625156058,signal_exit
long,4783,2024-04-25 12:00:00+00:00,2344.271647705078,1.7601118259451465,4124.118191257993,2.062059095628997,0.384307695740846,bear,10.645783342633928,18.925837053571428,4784,2024-04-25 13:00:00+00:00,2329.934547607422,2.0504726754609894,-27.285372107104486,-0.006616049987350518,stop
long,4785,2024-04-25 13:30:00+00:00,2339.8193494262696,1.7590689275398277,4113.846590337037,2.0569232951685184,0.4085131326210265,bear,15.422183663504466,27.417215401785718,4793,2024-04-25 17:30:00+00:00,2343.7275744018557,2.061389175374297,4.813447941014038,0.0011700601457332624,signal_exit
short,4796,2024-04-25 20:00:00+00:00,2343.427797607422,2.507166134079997,5878.301962804404,2.939150981402202,0.4012015427879927,bull,21.272215053013333,37.81727120535704,4797,2024-04-25 21:00:00+00:00,2345.8223494262693,2.9406831755247578,-8.944222402038324,-0.0015215656593747422,signal_exit
long,4799,2024-04-25 23:00:00+00:00,2343.67125,2.506877385747144,5872.360276112684,2.936180138056342,0.538211336309163,bull,15.390103585379405,27.36018415178561,4808,2024-04-26 08:00:00+00:00,2357.7204523925784,2.95525804200824,32.26436972373122,0.0054942762716679245,signal_exit
short,4810,2024-04-26 10:00:00+00:00,2358.520101196289,2.4948190417099028,5887.024370905521,2.943512185452761,0.4162909349264352,bull,9.334282575334822,16.594280133928574,4816,2024-04-26 14:30:00+00:00,2348.0734744262695,2.9290092076662937,23.13343417981554,0.00392956317526799,signal_exit
long,4817,2024-04-26 15:00:00+00:00,2349.67425,2.5110152573569096,5897.1193319027025,2.9485596659513513,0.4614364237440558,bull,16.2128853934153,28.82290736607164,4822,2024-04-26 17:30:00+00:00,2350.2243244018555,2.950724568392197,-1.5694793526513782,-0.00026614339380257826,signal_exit
short,4823,2024-04-26 18:00:00+00:00,2351.423797607422,2.5056788522053055,5894.860312393402,2.947430156196701,0.43831170238604433,bull,16.0393014090403,28.51431361607164,4879,2024-04-29 00:00:00+00:00,2344.8718011474607,2.9377478416338785,13.479451127814812,0.002286644706317384,signal_exit
long,4883,2024-04-29 04:00:00+00:00,2344.771897705078,1.7622837744996682,4130.088426015447,2.065044213007724,0.46552970752681877,bear,10.172051618303541,18.08364732142852,4888,2024-04-29 09:00:00+00:00,2353.522601196289,2.0737873465032366,13.347435431514855,0.0032317553656815903,signal_exit
short,4894,2024-04-29 14:00:00+00:00,2348.2252023925785,1.759614129045391,4134.037262941924,2.067018631470962,0.49816902918206085,bear,13.101368931361549,23.291322544642753,4920,2024-04-30 11:00:00+00:00,2324.861801147461,2.0454298366884944,39.06514109677713,0.009449634488533134,takeprofit
short,4921,2024-04-30 12:00:00+00:00,2315.741452392578,1.7898859599457602,4146.986605804781,2.0734933029023908,0.6376203155737483,bear,9.604310825892858,17.07433035714286,4933,2024-04-30 18:30:00+00:00,2302.65075,2.060741124041787,21.37012329426204,0.00515316911425492,signal_exit
long,4934,2024-04-30 19:00:00+00:00,2303.0508522949217,1.8044835147143017,4153.740426301758,2.076870213150879,0.5382000864220917,bear,15.576400320870535,27.691378348214286,4937,2024-04-30 21:00:00+00:00,2298.650148803711,2.0739381498059366,-10.014935052841675,-0.002411064251734761,signal_exit
short,4939,2024-04-30 23:00:00+00:00,2300.849,1.8025665918586709,4149.50829445866,2.07475414722933,0.353653483993007,bear,11.725676618303455,20.845647321428366,4940,2024-05-01 00:00:00+00:00,2298.348551147461,2.0714631573725963,2.435762408865452,0.0005870002506364959,signal_exit
long,4944,2024-05-01 04:00:00+00:00,2294.746897705078,1.809223260668065,4149.634647350233,2.0748173236751164,0.4425810452588088,bear,10.832048688615956,19.256975446428367,4955,2024-05-01 14:00:00+00:00,2314.042351196289,2.0933096239776727,32.816473657460065,0.007908280233397215,takeprofit
long,4958,2024-05-01 15:30:00+00:00,2317.3580511474606,1.7962154886334911,4160.394227067058,2.080197113533529,0.44473530352124335,bear,13.050031389508987,23.200055803571534,4968,2024-05-01 21:00:00+00:00,2329.134776794434,2.0918139805965357,19.061723031883695,0.004581710768626268,signal_exit
short,4969,2024-05-01 22:00:00+00:00,2329.234702392578,2.5540299248016094,5951.911087340686,2.9759555436703433,0.4462453936797608,bull,24.126447405134048,42.891462053571644,4981,2024-05-02 10:00:00+00:00,2309.754397705078,2.949590925340444,46.80369019078681,0.00786364068682664,signal_exit
long,4986,2024-05-02 14:00:00+00:00,2314.556602294922,2.582270773251113,5973.824954664245,2.9869124773321225,0.5319353979863362,bull,14.86285400390625,26.4228515625,4992,2024-05-02 17:00:00+00:00,2316.241202392578,2.9905809803691854,1.3595126164239728,0.0002275782478966834,signal_exit
short,4993,2024-05-02 18:30:00+00:00,2313.7424523925783,1.8061722124919686,4181.107878313653,2.0905539391568264,0.38722843251034966,bear,17.36356201171869,30.8685546874999,4994,2024-05-02 19:00:00+00:00,2313.556102294922,2.089340372003157,-1.7527600038204625,-0.0004192094666850345,signal_exit
long,4996,2024-05-02 20:00:00+00:00,2314.556602294922,1.8067618634370186,4179.762718433611,2.0898813592168053,0.423105634176131,bear,16.849276297432976,29.954268973214184,4996,2024-05-02 20:00:00+00:00,2312.243202392578,2.088836418537197,-6.2685991369704634,-0.0014997499999999176,signal_exit
