Date,Close,Open,High,Low,Volume,BTC-USD,DX-Y.NYB,ETH-USD,^GSPC,^IXIC,^VIX,Return,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI_14,ATR_14,Volatility_20,Momentum_10,Gold_DX-Y.NYB_Ratio,Corr_DX-Y.NYB_24h,Gold_^GSPC_Ratio,Corr_^GSPC_24h,Gold_BTC-USD_Ratio,Corr_BTC-USD_24h,Lag_Return_1h,Lag_Return_6h,MA_diff,Rolling_Zscore_24h,Gold_^IXIC_Ratio,Corr_^IXIC_24h,Hour,DayOfWeek,Hour_Sin,Hour_Cos,ATR,vol_24h,momentum_ok,buy_prob,equity,strategy_ret
2025-08-20 00:00:00+00:00,3358.39990234375,3356.5,3359.300048828125,3355.0,4228.0,113238.5,98.3270034790039,4109.81640625,6411.7998046875,21309.650390625,15.56999969482422,0.0004766007782273096,0.0004764872401498,3372.7699951171876,3373.932001953125,3364.7842830316727,3370.7754968785503,-5.991213846877599,-5.202626288552186,20.14903618409066,6.1142578125,0.000929315686444403,-0.006214121029427644,34.15541797759275,-0.8428081454060992,0.5237842734715434,0.939150899242531,0.029657756879009525,0.8833887044222537,-0.0007442026504516086,-0.001604010795707711,-1.1620068359375182,-1.472253459091714,0.15759995310955885,0.9636301980933643,0,2,0.0,1.0,6.1142578125,0.0009655259073479507,0,0.5563148375648376,10000.0,0.0
2025-08-20 01:00:00+00:00,3357.5,3358.199951171875,3360.10009765625,3353.39990234375,5912.0,112979.859375,98.38899993896484,4108.708984375,6411.7998046875,21309.650390625,15.56999969482422,-0.00026795568422988136,-0.0002679915907686,3371.589990234375,3373.300001878005,3363.6636241037227,3369.7921267393986,-6.128502635675886,-5.19946854000389,17.085125046773697,6.371425083705357,0.0009271727465196615,-0.006039226422782873,34.12474973877857,-0.8567078224335636,0.5236439224981565,0.9477794863571137,0.029717686130727405,0.9179759869713819,0.0004766007782273096,0.0001784693993622799,-1.7100116436299686,-1.4167891604110108,0.15755772330628878,0.9714787522985892,1,2,0.25881904510252074,0.9659258262890683,6.371425083705357,0.0009524118699165857,0,0.5569617772588069,10000.0,0.0
2025-08-20 02:00:00+00:00,3356.0,3357.300048828125,3359.199951171875,3354.199951171875,3880.0,113457.5234375,98.41400146484376,4140.16064453125,6411.7998046875,21309.650390625,15.56999969482422,-0.00044676098287421695,-0.0004468608102958,3370.3099853515623,3372.6592610677085,3362.484605010842,3368.770487721665,-6.285882710822989,-5.190808827042313,7.007765201368784,6.285714285714286,0.0009198806139992802,-0.003947421908224169,34.100838803559434,-0.8753396791779823,0.5234099788246651,0.9504441384284839,0.02957935179899004,0.9425075586959987,-0.00026795568422988136,-0.0005651611896795306,-2.349275716146167,-1.4088572006001328,0.15748733266296505,0.9735290812709982,2,2,0.49999999999999994,0.8660254037844387,6.285714285714286,0.0009194153452384003,0,0.5563148375648376,10000.0,0.0
2025-08-20 03:00:00+00:00,3359.60009765625,3355.89990234375,3360.89990234375,3355.89990234375,2778.0,113541.34375,98.35700225830078,4143.3271484375,6411.7998046875,21309.650390625,15.56999969482422,0.0010727347009087396,0.0010721597321953,3369.2749877929687,3372.192862374442,3362.0408346485974,3368.0911995686715,-6.0503649200741165,-5.109886187046376,16.666666666666657,6.221435546875,0.000975493895789136,-0.0020495774079162254,34.15720305097608,-0.8915053460288077,0.5239714588717523,0.9553674050969564,0.029589222627605376,0.9586456409789392,-0.00044676098287421695,-0.0002679166829254731,-2.91787458147337,-1.00807357279263,0.15765627478966618,0.9782433560983441,3,2,0.7071067811865476,0.7071067811865476,6.221435546875,0.0009537181883654066,0,0.5569617772588069,10000.0,0.0
2025-08-20 04:00:00+00:00,3360.800048828125,3359.89990234375,3363.5,3359.5,2373.0,113594.2578125,98.35700225830078,4168.37353515625,6411.7998046875,21309.650390625,15.56999969482422,0.0003571708349192626,0.0003571070646007,3368.3099853515623,3371.800006734914,3361.8499445223706,3367.551114328631,-5.701169806260168,-4.9571216584926034,22.155622966996816,6.064296177455357,0.0009854439544746483,-8.927101824018902e-05,34.169403007708304,-0.9166732147777805,0.5241586061951914,0.9547336350224971,0.029586002968349605,0.9646789918623719,0.0010727347009087396,0.00011913022001519558,-3.490021383351632,-0.8315117748057321,0.1577125850129631,0.9772092049983045,4,2,0.8660254037844386,0.5000000000000001,6.064296177455357,0.0009023055506468217,0,0.5569617772588069,10000.0,0.0
2025-08-20 05:00:00+00:00,3365.89990234375,3360.800048828125,3366.5,3360.300048828125,2871.0,113692.9921875,98.30999755859376,4180.435546875,6411.7998046875,21309.650390625,15.56999969482422,0.0015174522261161005,0.001516302058889,3367.3649780273436,3371.603336588542,3362.4730149564293,3367.428802329751,-4.955787373321527,-4.674672727740557,33.78356977895085,5.464303152901786,0.0009971513870801114,0.0012493533726622985,34.23761556197173,-0.9319429587410577,0.5249539918390002,0.9456624796259124,0.029605165961264803,0.9645225094812644,0.0003571708349192626,-0.0007442026504516086,-4.238358561198311,-0.3401248705114384,0.1579519063261775,0.9676373606283979,5,2,0.9659258262890683,0.25881904510252074,5.464303152901786,0.0009717487525462201,0,0.5569617772588069,10000.0,0.0
2025-08-20 06:00:00+00:00,3365.60009765625,3366.0,3368.5,3364.800048828125,4563.0,113676.25,98.3270034790039,4183.07275390625,6411.7998046875,21309.650390625,15.56999969482422,-8.907118339773756e-05,-8.90751504711632e-05,3366.5249877929687,3371.409683719758,3362.9541046025556,3367.2933427243065,-4.3392381217508955,-4.319875249723623,43.553971400134415,4.521432059151786,0.000992719532493066,0.0017263077396965087,34.228645016530876,-0.9368831125518753,0.5249072335657178,0.9370066543022355,0.02960688884139141,0.9629328621988662,0.0015174522261161005,0.0004766007782273096,-4.884695926789391,-0.3149641589105287,0.1579378373629611,0.9588317405617743,6,2,1.0,6.123233995736766e-17,4.521432059151786,0.0009693964289931587,0,0.5589210509959789,10000.0,0.0
2025-08-20 07:00:00+00:00,3367.800048828125,3365.60009765625,3370.10009765625,3364.10009765625,4397.0,113451.265625,98.2750015258789,4184.9072265625,6411.7998046875,21309.650390625,15.970000267028809,0.0006536579237108597,0.0006534443824204,3365.7299926757814,3371.2968826293945,3363.6996344834124,3367.3308765097745,-3.631242026362088,-3.893385368387408,52.313306399061645,4.542864118303571,0.0010035223018048883,0.0026497206654372274,34.26914267619734,-0.9485455915569363,0.5252503433381511,0.9230052139045395,0.02968499320192661,0.9549341022390996,-8.907118339773756e-05,-0.00026795568422988136,-5.566889953613099,-0.07089752536941922,0.15804107468180717,0.9449833253479665,7,2,0.9659258262890683,-0.25881904510252063,4.542864118303571,0.0009837296819956366,0,0.5589210509959789,10000.0,0.0
2025-08-20 08:00:00+00:00,3368.10009765625,3367.699951171875,3368.800048828125,3363.60009765625,4688.0,114021.1875,98.31500244140624,4235.982421875,6411.7998046875,21309.650390625,16.0,8.909342115770436e-05,8.908945257457225e-05,3364.7400024414064,3371.200010357481,3364.376628817695,3367.3878558539577,-3.0112270362628806,-3.4306564652681306,65.21771437063457,4.364292689732143,0.0009457245070113292,0.002619607864797535,34.258251680655874,-0.9352058698782522,0.5252971396882034,0.9077480538145352,0.02953924767408882,0.9525589133236262,0.0006536579237108597,-0.00044676098287421695,-6.460007916074574,0.0031753523126163523,0.158055155101834,0.9303409089370436,8,2,0.8660254037844387,-0.4999999999999998,4.364292689732143,0.0009848152243802331,0,0.5569617772588069,10000.0,0.0
2025-08-20 09:00:00+00:00,3368.60009765625,3368.0,3370.39990234375,3366.60009765625,5231.0,113669.8828125,98.26100158691406,4223.23291015625,6411.7998046875,21309.650390625,15.890000343322754,0.00014845164499344143,0.0001484406271383,3363.9500122070312,3371.1235423368566,3365.0263932543958,3367.4776515430162,-2.4512582886204655,-2.953674291074528,65.06604688849325,4.399989536830357,0.0009338632339319774,0.0035152671164444538,34.28216732191932,-0.9242184204444809,0.5253751209127004,0.8860362717451287,0.029634939478320493,0.9516133061212377,8.909342115770436e-05,0.0010727347009087396,-7.173530129825394,0.12191630179986152,0.15807861864960857,0.9086707457618806,9,2,0.7071067811865476,-0.7071067811865475,4.399989536830357,0.0009316702012352729,0,0.5569617772588069,10000.0,0.0
