side,entry_time,entry_price,units,sl_price,tp_price,entry_commission,entry_prob,exit_time,exit_price,exit_commission,pnl,exit_reason
long,2025-08-21 07:00:00+00:00,3378.89990234375,1.4797715660448492,3366.1929059709823,3397.9603969029017,0.0,0.5425799274884641,2025-08-21 09:00:00+00:00,3382.0,0.0,4.587436363681029,Strategy Exit
long,2025-08-21 17:00:00+00:00,3384.0,1.477541371158392,3361.1571219308034,3418.264317103795,0.0,0.5425799274884641,2025-08-21 22:00:00+00:00,3383.300048828125,0.0,-1.0342068142361107,Strategy Exit
long,2025-08-22 00:00:00+00:00,3382.5,1.4781966001478193,3361.950020926339,3413.324968610491,0.0,0.5425799274884641,2025-08-22 07:00:00+00:00,3371.699951171875,0.0,-15.964595459164816,Strategy Exit
long,2025-08-22 19:00:00+00:00,3418.10009765625,1.4628009295071371,3389.578543526786,3460.8824288504466,0.0,0.5409377684858989,2025-08-24 22:00:00+00:00,3417.60009765625,0.0,-0.7314004647535686,Strategy Exit
long,2025-08-24 23:00:00+00:00,3413.10009765625,1.464943850733666,3386.057146344866,3453.664524623326,0.0,0.5409377684858989,2025-08-25 02:00:00+00:00,3407.89990234375,0.0,-7.61799414566091,Strategy Exit
long,2025-08-25 05:00:00+00:00,3410.39990234375,1.466103724834093,3384.728515625,3448.906982421875,0.0,0.5425799274884641,2025-08-25 12:00:00+00:00,3415.699951171875,0.0,7.7704213287166315,Strategy Exit
long,2025-08-25 13:00:00+00:00,3409.10009765625,1.4666627135523211,3393.821620396205,3432.017813546317,0.0,0.5563148375648376,2025-08-25 15:00:00+00:00,3418.60009765625,0.0,13.93329577874705,Strategy Exit
long,2025-08-25 18:00:00+00:00,3415.60009765625,1.4638716058800174,3400.1501813616073,3438.774972098214,0.0,0.5425799274884641,2025-08-25 23:00:00+00:00,3400.1501813616073,0.0,-22.616693776950402,SL
long,2025-08-25 23:00:00+00:00,3408.199951171875,1.4670500767658303,3393.1572614397323,3430.763985770089,0.0,0.5425799274884641,2025-08-26 00:00:00+00:00,3430.763985770089,0.0,33.10256868945702,TP
long,2025-08-26 00:00:00+00:00,3399.699951171875,1.47071802565297,3382.792986188616,3425.0603986467636,0.0,0.5432268671824335,2025-08-26 01:00:00+00:00,3425.0603986467636,0.0,37.29806723994399,TP
long,2025-08-26 03:00:00+00:00,3422.89990234375,1.4607496983994088,3397.014386858259,3461.7281755719864,0.0,0.5425799274884641,2025-08-26 16:00:00+00:00,3435.199951171875,0.0,17.967292615981595,Strategy Exit
long,2025-08-26 17:00:00+00:00,3432.199951171875,1.4567915829882874,3407.728585379464,3468.906999860491,0.0,0.5425799274884641,2025-08-26 22:00:00+00:00,3443.0,0.0,15.733420228675017,Strategy Exit
long,2025-08-27 01:00:00+00:00,3438.800048828125,1.4539955592078986,3417.200038364955,3471.2000645228795,0.0,0.548262422152016,2025-08-27 05:00:00+00:00,3426.0,0.0,-18.611214153738015,Strategy Exit
long,2025-08-27 06:00:00+00:00,3426.800048828125,1.459087174260391,3410.278651646205,3451.5821446010045,0.0,0.5563148375648376,2025-08-27 09:00:00+00:00,3433.0,0.0,9.046269235923493,Strategy Exit
long,2025-08-27 10:00:00+00:00,3426.89990234375,1.4590446591627502,3410.5712890625,3451.392822265625,0.0,0.5563148375648376,2025-08-27 11:00:00+00:00,3424.800048828125,0.0,-3.063780056996781,Strategy Exit
long,2025-08-29 07:00:00+00:00,3469.0,1.441337561256846,3456.9356515066966,3487.096522739955,0.0,0.5409377684858989,2025-08-29 11:00:00+00:00,3464.300048828125,0.0,-6.774216160096568,Strategy Exit
long,2025-08-29 18:00:00+00:00,3513.10009765625,1.4232443884350827,3489.057303292411,3549.164289202009,0.0,0.5409377684858989,2025-08-29 19:00:00+00:00,3509.60009765625,0.0,-4.981355359522789,Strategy Exit
long,2025-09-02 07:00:00+00:00,3555.800048828125,1.4061533076495216,3519.200038364955,3610.7000645228795,0.0,0.5425799274884641,2025-09-02 08:00:00+00:00,3541.60009765625,0.0,-19.967308308793733,Strategy Exit
long,2025-09-02 09:00:00+00:00,3545.10009765625,1.410397411149439,3503.464372907366,3607.553684779576,0.0,0.5425799274884641,2025-09-02 12:00:00+00:00,3558.60009765625,0.0,19.040365050517426,Strategy Exit
long,2025-09-02 13:00:00+00:00,3548.0,1.409244644870349,3506.085693359375,3610.8714599609375,0.0,0.5425799274884641,2025-09-02 15:00:00+00:00,3574.800048828125,0.0,37.76782529329903,Strategy Exit
long,2025-09-02 18:00:00+00:00,3594.300048828125,1.3910914314541392,3545.2286202566966,3667.9071916852677,0.0,0.5425799274884641,2025-09-02 19:00:00+00:00,3593.39990234375,0.0,-1.2521860614676297,Strategy Exit
long,2025-09-11 04:00:00+00:00,3669.800048828125,1.3624720511943547,3644.2572021484375,3708.1143188476562,0.0,0.5425799274884641,2025-09-11 05:00:00+00:00,3668.300048828125,0.0,-2.043708076791532,Strategy Exit
long,2025-09-15 07:00:00+00:00,3674.300048828125,1.3608034002543397,3655.057285853795,3703.1641932896205,0.0,0.5425799274884641,2025-09-15 08:00:00+00:00,3680.699951171875,0.0,8.709008870670718,Strategy Exit
