entry_time,exit_time,entry_price,exit_price,exit_reason,pnl_pct,pnl_cash,model_prob_at_entry
2025-08-22 07:00:00+00:00,2025-08-22 14:00:00+00:00,3369.5,3401.671316964286,TP,0.00954780144362243,95.4780144362243,0.5525907865656998
2025-08-22 15:00:00+00:00,2025-08-29 13:00:00+00:00,3412.39990234375,3483.4859793526784,TP,0.020831695886553085,210.30592782611822,0.5574274281772221
2025-09-03 19:00:00+00:00,2025-09-04 02:00:00+00:00,3619.300048828125,3587.671404157366,SL,-0.008738884382078226,-90.06105433810896,0.5574274281772221
2025-09-08 22:00:00+00:00,2025-09-22 06:00:00+00:00,3671.5,3746.0715680803573,TP,0.020310926891013846,207.490800715486,0.5574274281772221
2025-09-24 19:00:00+00:00,2025-09-29 11:00:00+00:00,3762.5,3850.6141183035716,TP,0.023419034765068854,244.10160373799522,0.5541496626540615
2025-10-06 18:00:00+00:00,2025-10-13 10:00:00+00:00,3983.0,4103.343052455357,TP,0.03021417335057918,322.3041134291846,0.5574274281772221
