side,entry_idx,entry_date,entry_price,units,risk_frac,conf_strength,exit_idx,exit_date,exit_price,exit_reason,pct_ret
long,4817,2024-04-26 15:00:00+00:00,2349.67425,0.05359720395921025,0.012638033123819087,0.1319016561909543,4879.0,2024-04-29 00:00:00+00:00,2342.5281011962893,sl,-5.097014764292778e-05
long,4900,2024-04-29 17:00:00+00:00,2354.976948852539,0.05062567655904761,0.011964907209580811,0.09824536047904053,4903.0,2024-04-29 18:30:00+00:00,2349.024851196289,sl,-4.214111581021601e-05
long,4904,2024-04-29 19:00:00+00:00,2348.573602294922,0.05076156737831025,0.011964907209580811,0.09824536047904053,4911.0,2024-04-30 02:00:00+00:00,2341.32875,sl,-4.8772094028564055e-05
long,4912,2024-04-30 03:00:00+00:00,2341.470198852539,0.0535306215647218,0.01258004628846818,0.12900231442340893,4913.0,2024-04-30 04:00:00+00:00,2336.431297607422,sl,-3.960686784931409e-05
long,4915,2024-04-30 06:00:00+00:00,2334.66675,0.05368448870956325,0.01258004628846818,0.12900231442340893,4916.0,2024-04-30 07:00:00+00:00,2327.435797607422,sl,-5.143485648230718e-05
long,4967,2024-05-01 20:00:00+00:00,2331.3650511474607,0.05400554453385747,0.012638033123819087,0.1319016561909543,4978.0,2024-05-02 07:00:00+00:00,2317.3407500000003,sl,-8.821681165859188e-05
long,4979,2024-05-02 08:00:00+00:00,2314.556602294922,0.05414336721297396,0.01258004628846818,0.12900231442340893,4981.0,2024-05-02 10:00:00+00:00,2307.445797607422,sl,-5.1122306105130795e-05
long,4982,2024-05-02 11:00:00+00:00,2309.454198852539,0.054260215065574914,0.01258004628846818,0.12900231442340893,4983.0,2024-05-02 12:00:00+00:00,2302.5481011962893,sl,-5.009886476609778e-05
long,4985,2024-05-02 13:30:00+00:00,2308.1034261474606,0.05721346233069667,0.01325765241939775,0.16288262096988748,5006.0,2024-05-03 06:00:00+00:00,2306.0463511962894,sl,-2.5076124624887563e-05
long,5038,2024-05-04 07:00:00+00:00,2311.365202705078,0.05446116098036337,0.012638033123819087,0.1319016561909543,5078.0,2024-05-05 23:00:00+00:00,2301.5486011962894,sl,-6.609746275381945e-05
long,5080,2024-05-06 01:00:00+00:00,2318.558602294922,0.05428860497208484,0.012638033123819087,0.1319016561909543,5111.0,2024-05-07 01:00:00+00:00,2330.3342500000003,sl,5.186248573151273e-05
long,5112,2024-05-07 02:00:00+00:00,2330.964948852539,0.05375468101403728,0.01258004628846818,0.12900231442340893,5116.0,2024-05-07 06:00:00+00:00,2327.435797607422,sl,-3.161032671995736e-05
long,5117,2024-05-07 07:00:00+00:00,2328.763897705078,0.05380378690224565,0.01258004628846818,0.12900231442340893,5118.0,2024-05-07 08:00:00+00:00,2322.838,sl,-4.452293754226733e-05
long,5120,2024-05-07 10:00:00+00:00,2325.162,0.05413311276807393,0.012638033123819087,0.1319016561909543,5121.0,2024-05-07 11:00:00+00:00,2319.639648803711,sl,-4.259512808294958e-05
long,5123,2024-05-07 13:00:00+00:00,2328.063352294922,0.054063346365317476,0.012638033123819087,0.1319016561909543,5124.0,2024-05-07 13:30:00+00:00,2323.587625,sl,-3.690066491841325e-05
long,5126,2024-05-07 14:30:00+00:00,2324.0614744262693,0.05680953310943814,0.01325765241939775,0.16288262096988748,5140.0,2024-05-08 01:00:00+00:00,2314.34225,sl,-6.848229094621024e-05
long,5184,2024-05-09 14:30:00+00:00,2339.8693011474606,0.053784898082948,0.012638033123819087,0.1319016561909543,5205.0,2024-05-10 06:00:00+00:00,2374.112398803711,tp,0.00017501146219593808
long,5206,2024-05-10 07:00:00+00:00,2374.68675,0.052762379123899736,0.01258004628846818,0.12900231442340893,5211.0,2024-05-10 12:00:00+00:00,2370.214202392578,sl,-3.624154170869638e-05
long,5212,2024-05-10 13:00:00+00:00,2375.68725,0.05298134055095889,0.012638033123819087,0.1319016561909543,5213.0,2024-05-10 13:30:00+00:00,2369.7145744018558,sl,-4.434376931813123e-05
long,5215,2024-05-10 14:30:00+00:00,2370.53465057373,0.053094146412465834,0.012638033123819087,0.1319016561909543,5226.0,2024-05-10 20:00:00+00:00,2365.716452392578,sl,-3.8285665594472824e-05
long,5227,2024-05-10 21:00:00+00:00,2368.101364226074,0.053146667208938354,0.012638033123819087,0.1319016561909543,5279.0,2024-05-13 01:00:00+00:00,2364.31725,sl,-3.2813344989663375e-05
long,5328,2024-05-14 17:30:00+00:00,2363.5812244262693,0.053246558248891566,0.012638033123819087,0.1319016561909543,5341.0,2024-05-15 04:00:00+00:00,2361.0188511962892,sl,-2.633677343223484e-05
long,5342,2024-05-15 05:00:00+00:00,2365.0818522949216,0.055820226996162674,0.01325765241939775,0.16288262096988748,5345.0,2024-05-15 08:00:00+00:00,2377.710452392578,tp,5.789803141405292e-05
long,5346,2024-05-15 09:00:00+00:00,2376.087352294922,0.052724943826217084,0.01258004628846818,0.12900231442340893,5347.0,2024-05-15 10:00:00+00:00,2370.514101196289,sl,-4.2030568030316024e-05
long,5349,2024-05-15 12:00:00+00:00,2379.5891022949218,0.05548079717801037,0.01325765241939775,0.16288262096988748,5350.0,2024-05-15 13:00:00+00:00,2362.3182500000003,sl,-0.00010879468920289956
long,5352,2024-05-15 14:00:00+00:00,2380.789897705078,0.05544678144030077,0.01325765241939775,0.16288262096988748,5370.0,2024-05-16 02:00:00+00:00,2390.904047607422,sl,4.329015655867867e-05
long,5371,2024-05-16 03:00:00+00:00,2394.1965,0.05513868712236526,0.01325765241939775,0.16288262096988748,5376.0,2024-05-16 08:00:00+00:00,2389.7044523925783,sl,-3.809850609527723e-05
long,5377,2024-05-16 09:00:00+00:00,2391.0948522949216,0.052386390059247216,0.01258004628846818,0.12900231442340893,5380.0,2024-05-16 12:00:00+00:00,2382.408297607422,sl,-5.812818183328744e-05
long,5381,2024-05-16 13:00:00+00:00,2380.589602294922,0.05261450621143196,0.01258004628846818,0.12900231442340893,5400.0,2024-05-17 02:00:00+00:00,2377.910547607422,sl,-2.6733939915116112e-05
long,5413,2024-05-17 14:00:00+00:00,2419.008948852539,0.054566404160843004,0.01325765241939775,0.16288262096988748,5415.0,2024-05-17 15:00:00+00:00,2411.093898803711,sl,-5.650814280537756e-05
long,5416,2024-05-17 15:30:00+00:00,2413.55615057373,0.05213071986412457,0.012638033123819087,0.1319016561909543,5482.0,2024-05-20 05:00:00+00:00,2452.27325,tp,0.00019333783251066123
long,5483,2024-05-20 06:00:00+00:00,2443.821397705078,0.0512587927215149,0.01258004628846818,0.12900231442340893,5488.0,2024-05-20 11:00:00+00:00,2433.382797607422,sl,-6.60975779310465e-05
long,5489,2024-05-20 12:00:00+00:00,2418.6086022949216,0.05178971681780652,0.01258004628846818,0.12900231442340893,5509.0,2024-05-21 01:00:00+00:00,2422.9878511962893,sl,1.0226676278052645e-05
long,5510,2024-05-21 02:00:00+00:00,2418.408551147461,0.0517945305520587,0.01258004628846818,0.12900231442340893,5529.0,2024-05-21 17:00:00+00:00,2422.788,sl,1.0229611183892443e-05
short,5533,2024-05-21 19:00:00+00:00,2426.28625,0.04790407119587783,0.011684576633082177,0.08422883165410888,5544.0,2024-05-22 05:00:00+00:00,2421.810397705078,sl,9.882024983633527e-06
short,5557,2024-05-22 15:30:00+00:00,2394.1523005981444,0.04830658627073908,0.011626589797731271,0.08132948988656352,5579.0,2024-05-23 09:00:00+00:00,2367.283147705078,sl,0.00011886815133367221
short,5582,2024-05-23 12:00:00+00:00,2363.417797607422,0.04635124780830621,0.011011450718843904,0.05057253594219513,5591.0,2024-05-23 17:00:00+00:00,2334.8668011474606,tp,0.00012202205074181188
short,5595,2024-05-23 19:00:00+00:00,2332.133398803711,0.049603159983780024,0.011626589797731271,0.08132948988656352,5606.0,2024-05-24 05:00:00+00:00,2340.8698011474607,sl,-5.516930242348779e-05
short,5610,2024-05-24 09:00:00+00:00,2337.630648803711,0.049483781406285995,0.011626589797731271,0.08132948988656352,5611.0,2024-05-24 10:00:00+00:00,2342.970948852539,sl,-3.817581474776968e-05
short,5614,2024-05-24 13:00:00+00:00,2337.230702392578,0.04949035965330166,0.011626589797731271,0.08132948988656352,5655.0,2024-05-25 23:00:00+00:00,2339.933385908203,sl,-2.5059502693774724e-05
long,5656,2024-05-26 00:00:00+00:00,2340.0654538623044,0.05378296461021107,0.012638033123819087,0.1319016561909543,5710.0,2024-05-28 06:00:00+00:00,2341.428797607422,sl,-5.283352281859012e-06
long,5711,2024-05-28 07:00:00+00:00,2345.872301147461,0.05627988746948713,0.01325765241939775,0.16288262096988748,5717.0,2024-05-28 13:00:00+00:00,2354.522101196289,tp,3.579366645744071e-05
long,5734,2024-05-28 23:00:00+00:00,2361.8803011474606,0.05328783905829532,0.012638033123819087,0.1319016561909543,5735.0,2024-05-29 00:00:00+00:00,2357.2207023925785,sl,-3.753417436509986e-05
long,5737,2024-05-29 02:00:00+00:00,2357.4781988525388,0.05314039232452729,0.01258004628846818,0.12900231442340893,5742.0,2024-05-29 07:00:00+00:00,2349.7244523925783,sl,-5.3832166624141116e-05
long,5743,2024-05-29 08:00:00+00:00,2346.972948852539,0.05337537976116012,0.01258004628846818,0.12900231442340893,5746.0,2024-05-29 11:00:00+00:00,2340.7289523925783,sl,-4.597202828333927e-05
long,5747,2024-05-29 12:00:00+00:00,2339.169,0.053550989044346554,0.01258004628846818,0.12900231442340893,5752.0,2024-05-29 15:00:00+00:00,2337.8305,sl,-1.9786956239404808e-05
short,5775,2024-05-30 09:00:00+00:00,2353.3227500000003,0.04914448926683456,0.011626589797731271,0.08132948988656352,5776.0,2024-05-30 10:00:00+00:00,2363.481198852539,sl,-6.180275510297887e-05
short,5778,2024-05-30 12:00:00+00:00,2361.618648803711,0.04921305654739991,0.011684576633082177,0.08422883165410888,5809.0,2024-05-31 12:00:00+00:00,2377.388051147461,sl,-8.96951044673293e-05
long,5821,2024-05-31 18:30:00+00:00,2347.122926147461,0.05219030908201658,0.012304195928660841,0.11520979643304208,5879.0,2024-06-03 03:00:00+00:00,2340.829,sl,-4.522223497541951e-05
short,5881,2024-06-03 05:00:00+00:00,2339.2297023925785,0.04943084242877176,0.011626589797731271,0.08132948988656352,5882.0,2024-06-03 06:00:00+00:00,2343.9714488525387,sl,-3.518269022459037e-05
short,5884,2024-06-03 08:00:00+00:00,2344.7269523925784,0.049313215992112705,0.011626589797731271,0.08132948988656352,5886.0,2024-06-03 10:00:00+00:00,2352.5756022949217,sl,-5.0533354454938496e-05
short,5887,2024-06-03 11:00:00+00:00,2349.124898803711,0.04921840628131526,0.011626589797731271,0.08132948988656352,5888.0,2024-06-03 12:00:00+00:00,2355.877301147461,sl,-4.503480676552432e-05
long,5898,2024-06-03 17:30:00+00:00,2370.1845,0.05307541224132349,0.012638033123819087,0.1319016561909543,5913.0,2024-06-04 06:00:00+00:00,2363.31775,sl,-4.9158594479909465e-05
long,5914,2024-06-04 07:00:00+00:00,2360.879801147461,0.05303750102929687,0.01258004628846818,0.12900231442340893,5915.0,2024-06-04 08:00:00+00:00,2352.123398803711,sl,-5.9078234807330574e-05
long,5917,2024-06-04 10:00:00+00:00,2350.2746477050778,0.05351923609472213,0.012638033123819087,0.1319016561909543,5920.0,2024-06-04 13:00:00+00:00,2342.928047607422,sl,-5.203161298888517e-05
long,5921,2024-06-04 13:30:00+00:00,2341.8704232788086,0.053708504841372004,0.012638033123819087,0.1319016561909543,5944.0,2024-06-05 06:00:00+00:00,2351.423797607422,sl,3.9115133121413016e-05
long,5956,2024-06-05 15:30:00+00:00,2374.3365994262695,0.05297617820244383,0.012638033123819087,0.1319016561909543,5972.0,2024-06-06 03:00:00+00:00,2386.606148803711,sl,5.299502511170724e-05
long,5973,2024-06-06 04:00:00+00:00,2389.69425,0.052638510006796646,0.012638033123819087,0.1319016561909543,5975.0,2024-06-06 06:00:00+00:00,2385.106898803711,sl,-3.6864513513605165e-05
long,5981,2024-06-06 13:00:00+00:00,2380.489698852539,0.05144431136717749,0.012304195928660841,0.11520979643304208,6000.0,2024-06-07 01:00:00+00:00,2389.004851196289,sl,3.1853901769356766e-05
long,6001,2024-06-07 02:00:00+00:00,2396.997948852539,0.0524778564452836,0.012638033123819087,0.1319016561909543,6004.0,2024-06-07 05:00:00+00:00,2393.602648803711,sl,-3.0526809239285613e-05
long,6007,2024-06-07 08:00:00+00:00,2366.8828011474607,0.053143938623467724,0.012638033123819087,0.1319016561909543,6008.0,2024-06-07 09:00:00+00:00,2356.32125,sl,-6.879243733176754e-05
long,6010,2024-06-07 11:00:00+00:00,2356.1775,0.05197163251017624,0.012304195928660841,0.11520979643304208,6011.0,2024-06-07 12:00:00+00:00,2336.031351196289,sl,-0.00011662122764109462
short,6015,2024-06-07 14:30:00+00:00,2325.9864494018557,0.049939245977181156,0.011684576633082177,0.08422883165410888,6026.0,2024-06-07 20:00:00+00:00,2326.1625,sl,-1.2557286400240165e-05
short,6027,2024-06-07 21:00:00+00:00,2323.621607023925,0.04998944339980107,0.011684576633082177,0.08422883165410888,6088.0,2024-06-10 10:00:00+00:00,2317.158,sl,2.0830016359025166e-05
short,6092,2024-06-10 13:30:00+00:00,2320.33925,0.05006120133068078,0.011684576633082177,0.08422883165410888,6095.0,2024-06-10 15:00:00+00:00,2325.762397705078,sl,-3.898233261953308e-05
long,6099,2024-06-10 17:00:00+00:00,2330.4646988525387,0.05396275294759214,0.012638033123819087,0.1319016561909543,6103.0,2024-06-10 19:00:00+00:00,2325.236702392578,sl,-4.093825071366578e-05
long,6104,2024-06-10 19:30:00+00:00,2328.363551147461,0.05400923855334052,0.012638033123819087,0.1319016561909543,6110.0,2024-06-11 01:00:00+00:00,2318.7399523925783,sl,-6.467008912793897e-05
long,6111,2024-06-11 02:00:00+00:00,2320.259647705078,0.05419437006986106,0.012638033123819087,0.1319016561909543,6114.0,2024-06-11 05:00:00+00:00,2315.1418988037112,sl,-4.046456699899023e-05
long,6115,2024-06-11 06:00:00+00:00,2320.0593522949216,0.056854026828119054,0.01325765241939775,0.16288262096988748,6120.0,2024-06-11 12:00:00+00:00,2334.0323511962893,tp,6.705715094783364e-05
long,6122,2024-06-11 14:30:00+00:00,2330.7147017211914,0.053952701056274664,0.012638033123819087,0.1319016561909543,6124.0,2024-06-11 15:30:00+00:00,2325.33675,sl,-4.174463429352978e-05
long,6125,2024-06-11 16:00:00+00:00,2326.962948852539,0.05403743290902064,0.012638033123819087,0.1319016561909543,6149.0,2024-06-12 12:00:00+00:00,2351.8235,tp,0.00012381404899405038
long,6151,2024-06-12 13:30:00+00:00,2345.622176147461,0.053368210044588554,0.01258004628846818,0.12900231442340893,6160.0,2024-06-12 18:00:00+00:00,2338.33025,sl,-5.1578989849359705e-05
long,6161,2024-06-12 18:30:00+00:00,2339.76927557373,0.05374554995689074,0.012638033123819087,0.1319016561909543,6169.0,2024-06-13 01:00:00+00:00,2327.135898803711,sl,-8.051976943060421e-05
long,6170,2024-06-13 02:00:00+00:00,2330.764897705078,0.05659385072669214,0.01325765241939775,0.16288262096988748,6179.0,2024-06-13 11:00:00+00:00,2321.3387500000003,sl,-6.667081999176975e-05
long,6215,2024-06-14 15:00:00+00:00,2342.870801147461,0.05342026382233557,0.01258004628846818,0.12900231442340893,6264.0,2024-06-16 11:00:00+00:00,2343.7954945263673,sl,-7.625531790989771e-06
long,6328,2024-06-18 18:00:00+00:00,2347.273147705078,0.05356543994947759,0.012638033123819087,0.1319016561909543,6368.0,2024-06-20 08:00:00+00:00,2345.8265,sl,-2.0434813447344373e-05
long,6369,2024-06-20 09:00:00+00:00,2349.174,0.05614503875275803,0.01325765241939775,0.16288262096988748,6374.0,2024-06-20 14:00:00+00:00,2376.7109523925783,tp,0.000143958324494773
long,6375,2024-06-20 14:30:00+00:00,2373.78627557373,0.05297370311277657,0.012638033123819087,0.1319016561909543,6376.0,2024-06-20 15:00:00+00:00,2366.116398803711,sl,-5.335299383846006e-05
long,6378,2024-06-20 16:00:00+00:00,2371.185,0.05302898777187361,0.012638033123819087,0.1319016561909543,6391.0,2024-06-21 01:00:00+00:00,2372.013351196289,sl,-8.234157708941942e-06
long,6392,2024-06-21 02:00:00+00:00,2373.986448852539,0.052722951473948156,0.01258004628846818,0.12900231442340893,6396.0,2024-06-21 06:00:00+00:00,2370.914047607422,sl,-2.885256479951115e-05
long,6397,2024-06-21 07:00:00+00:00,2377.888301147461,0.05287753718180665,0.012638033123819087,0.1319016561909543,6402.0,2024-06-21 12:00:00+00:00,2373.212702392578,sl,-3.745169011437029e-05
long,6403,2024-06-21 13:00:00+00:00,2354.7768977050778,0.05314952500276323,0.01258004628846818,0.12900231442340893,6404.0,2024-06-21 13:30:00+00:00,2347.175922607422,sl,-5.30684877281742e-05
long,6406,2024-06-21 14:30:00+00:00,2343.171,0.053656133326819885,0.012638033123819087,0.1319016561909543,6410.0,2024-06-21 16:30:00+00:00,2333.8325,sl,-6.281747425779347e-05
long,6472,2024-06-24 05:00:00+00:00,2338.66875,0.05375605152523438,0.012638033123819087,0.1319016561909543,6476.0,2024-06-24 09:00:00+00:00,2336.131398803711,sl,-2.6347480932859076e-05
long,6477,2024-06-24 10:00:00+00:00,2338.5686022949217,0.05375693719657224,0.012638033123819087,0.1319016561909543,6498.0,2024-06-25 00:00:00+00:00,2341.2287023925783,sl,1.7413293287729345e-06
long,6499,2024-06-25 01:00:00+00:00,2339.4691988525387,0.053736336625024396,0.012638033123819087,0.1319016561909543,6501.0,2024-06-25 03:00:00+00:00,2335.431797607422,sl,-3.442341107313774e-05
long,6502,2024-06-25 04:00:00+00:00,2340.569602294922,0.05634248743284153,0.01325765241939775,0.16288262096988748,6503.0,2024-06-25 05:00:00+00:00,2335.8315000000002,sl,-4.005447983488637e-05
long,6505,2024-06-25 07:00:00+00:00,2338.1684999999998,0.053762225269739575,0.012638033123819087,0.1319016561909543,6509.0,2024-06-25 11:00:00+00:00,2341.5286011962894,sl,5.537119985566349e-06
long,6510,2024-06-25 12:00:00+00:00,2337.968448852539,0.053520424594864884,0.01258004628846818,0.12900231442340893,6516.0,2024-06-25 15:30:00+00:00,2332.283226196289,sl,-4.310897207051564e-05
long,6576,2024-06-27 15:30:00+00:00,2338.418625,0.053507814447320036,0.01258004628846818,0.12900231442340893,6589.0,2024-06-28 00:00:00+00:00,2330.8340000000003,sl,-5.326332277937187e-05
long,6590,2024-06-28 01:00:00+00:00,2332.265647705078,0.06040270842418985,0.014164469905428283,0.20822349527141415,6599.0,2024-06-28 10:00:00+00:00,2345.026851196289,tp,6.374798890748575e-05
long,6600,2024-06-28 11:00:00+00:00,2345.572102294922,0.053345186540754416,0.01258004628846818,0.12900231442340893,6602.0,2024-06-28 13:00:00+00:00,2339.929547607422,sl,-4.2782552255070794e-05
long,6603,2024-06-28 13:30:00+00:00,2340.1195482788085,0.053713648245914764,0.012638033123819087,0.1319016561909543,6612.0,2024-06-28 18:00:00+00:00,2335.031851196289,sl,-4.006744759729694e-05
long,6613,2024-06-28 18:30:00+00:00,2337.01790057373,0.0537827809990381,0.012638033123819087,0.1319016561909543,6672.0,2024-07-01 04:00:00+00:00,2332.5331011962894,sl,-3.6856798154193306e-05
long,6679,2024-07-01 11:00:00+00:00,2349.474198852539,0.05349566699608385,0.012638033123819087,0.1319016561909543,6680.0,2024-07-01 12:00:00+00:00,2336.131398803711,sl,-8.401475779718995e-05
long,6682,2024-07-01 13:30:00+00:00,2336.51765057373,0.053787793894936736,0.012638033123819087,0.1319016561909543,6702.0,2024-07-02 03:00:00+00:00,2334.532101196289,sl,-2.3381210909193334e-05
long,6703,2024-07-02 04:00:00+00:00,2337.968448852539,0.06033875483356055,0.01418638805158166,0.209319402579083,6708.0,2024-07-02 09:00:00+00:00,2332.933047607422,sl,-4.468863840679835e-05
long,6709,2024-07-02 10:00:00+00:00,2334.8668011474606,0.05382216027709976,0.012638033123819087,0.1319016561909543,6710.0,2024-07-02 11:00:00+00:00,2328.5351011962894,sl,-4.6829491185536704e-05
long,6712,2024-07-02 13:00:00+00:00,2344.8718011474607,0.05359000444584665,0.012638033123819087,0.1319016561909543,6713.0,2024-07-02 13:30:00+00:00,2338.4801994018558,sl,-4.700514958999122e-05
long,6715,2024-07-02 14:30:00+00:00,2335.767397705078,0.053549527105822815,0.01258004628846818,0.12900231442340893,6744.0,2024-07-03 13:30:00+00:00,2363.8175,tp,0.00014029641972404077
long,6745,2024-07-03 14:00:00+00:00,2369.634176147461,0.05563514737047347,0.01325765241939775,0.16288262096988748,6791.0,2024-07-05 09:00:00+00:00,2369.114898803711,sl,-1.6175535912292276e-05
long,6792,2024-07-05 10:00:00+00:00,2374.0863522949217,0.06192342319977548,0.014784089201006947,0.23920446005034735,6795.0,2024-07-05 13:00:00+00:00,2390.2042023925783,tp,8.625346139658086e-05
long,6796,2024-07-05 13:30:00+00:00,2391.29502557373,0.05255822387911977,0.012638033123819087,0.1319016561909543,6851.0,2024-07-07 14:00:00+00:00,2393.310753808594,sl,-1.9885372842169372e-06
long,6928,2024-07-10 07:00:00+00:00,2380.3895511474607,0.06176465601074225,0.014784089201006947,0.23920446005034735,6934.0,2024-07-10 13:00:00+00:00,2391.703452392578,tp,5.5803615664354676e-05
long,6935,2024-07-10 13:30:00+00:00,2388.2935255737298,0.05238564075405959,0.01258004628846818,0.12900231442340893,6936.0,2024-07-10 14:00:00+00:00,2380.109398803711,sl,-5.555363359041756e-05
long,6938,2024-07-10 15:00:00+00:00,2386.5926022949216,0.052661690268841654,0.012638033123819087,0.1319016561909543,6941.0,2024-07-10 16:30:00+00:00,2380.7090744018556,sl,-4.37295862411377e-05
long,6942,2024-07-10 17:00:00+00:00,2380.68975,0.052789954843165794,0.012638033123819087,0.1319016561909543,6959.0,2024-07-11 07:00:00+00:00,2383.907547607422,sl,4.45429531234658e-06
long,6960,2024-07-11 08:00:00+00:00,2387.993448852539,0.06546073372129643,0.01571945417732093,0.2859727088660464,6963.0,2024-07-11 11:00:00+00:00,2385.2067023925783,sl,-3.4058070635659585e-05
long,6964,2024-07-11 12:00:00+00:00,2413.005948852539,0.054634878610815465,0.01325765241939775,0.16288262096988748,6984.0,2024-07-12 01:00:00+00:00,2412.093398803711,sl,-1.828279221014801e-05
long,6985,2024-07-12 02:00:00+00:00,2416.2075,0.05201146268713601,0.012638033123819087,0.1319016561909543,6989.0,2024-07-12 06:00:00+00:00,2408.395297607422,sl,-5.338032601420552e-05
long,6990,2024-07-12 07:00:00+00:00,2410.6046022949217,0.05212956856527592,0.012638033123819087,0.1319016561909543,6993.0,2024-07-12 10:00:00+00:00,2403.897547607422,sl,-4.7715681920485465e-05
long,6994,2024-07-12 11:00:00+00:00,2408.003448852539,0.05857666341896984,0.01418638805158166,0.209319402579083,6995.0,2024-07-12 12:00:00+00:00,2401.6984523925785,sl,-5.12481400672321e-05
long,6997,2024-07-12 13:30:00+00:00,2412.505698852539,0.05463688399591632,0.01325765241939775,0.16288262096988748,7010.0,2024-07-12 20:00:00+00:00,2414.792,sl,-6.948946583734531e-07
long,7011,2024-07-12 21:00:00+00:00,2417.12796,0.05580384463432219,0.013566768756002996,0.1783384378001498,7028.0,2024-07-13 14:00:00+00:00,2413.35272,sl,-3.4736734402474246e-05
long,7073,2024-07-15 12:00:00+00:00,2420.809897705078,0.05166468751171108,0.01258004628846818,0.12900231442340893,7081.0,2024-07-15 16:30:00+00:00,2429.584648803711,sl,3.3171903046505946e-05
long,7082,2024-07-15 17:00:00+00:00,2427.513198852539,0.04900432317555412,0.011964907209580811,0.09824536047904053,7104.0,2024-07-16 12:00:00+00:00,2436.081398803711,sl,3.040389114863249e-05
long,7105,2024-07-16 13:00:00+00:00,2448.7237499999997,0.05383028754459894,0.01325765241939775,0.16288262096988748,7117.0,2024-07-16 19:00:00+00:00,2472.26325,tp,0.00011540074535806413
long,7118,2024-07-16 19:30:00+00:00,2474.786823852539,0.050779880389235074,0.012638033123819087,0.1319016561909543,7126.0,2024-07-17 03:00:00+00:00,2475.361797607422,sl,-9.713768490716431e-06
long,7127,2024-07-17 04:00:00+00:00,2473.836397705078,0.05056581655634386,0.01258004628846818,0.12900231442340893,7133.0,2024-07-17 10:00:00+00:00,2471.0638988037113,sl,-2.6675624954213628e-05
long,7134,2024-07-17 11:00:00+00:00,2475.837397705078,0.050756485874500365,0.012638033123819087,0.1319016561909543,7137.0,2024-07-17 13:30:00+00:00,2476.611050598144,sl,-8.70029514214335e-06
long,7138,2024-07-17 14:00:00+00:00,2469.234,0.05065827389257213,0.01258004628846818,0.12900231442340893,7140.0,2024-07-17 16:00:00+00:00,2458.669952392578,sl,-6.618293910318889e-05
long,7141,2024-07-17 16:30:00+00:00,2459.5290767211914,0.050854797703606146,0.01258004628846818,0.12900231442340893,7160.0,2024-07-18 08:00:00+00:00,2468.165202392578,sl,3.1734822533083e-05
long,7245,2024-07-21 08:00:00+00:00,2411.120993173828,0.05211658137309669,0.012638033123819087,0.1319016561909543,7266.0,2024-07-22 05:00:00+00:00,2403.29775,sl,-5.352346502652658e-05
long,7267,2024-07-22 06:00:00+00:00,2405.1018522949216,0.052004503681441994,0.01258004628846818,0.12900231442340893,7272.0,2024-07-22 11:00:00+00:00,2398.400297607422,sl,-4.7547776736098296e-05
long,7273,2024-07-22 12:00:00+00:00,2396.997948852539,0.05217784232980709,0.01258004628846818,0.12900231442340893,7275.0,2024-07-22 13:30:00+00:00,2390.154422607422,sl,-4.840651064921887e-05
long,7311,2024-07-23 17:30:00+00:00,2407.603224426269,0.05474345818977079,0.01325765241939775,0.16288262096988748,7328.0,2024-07-24 08:00:00+00:00,2411.593648803711,sl,8.739107220242513e-06
long,7329,2024-07-24 09:00:00+00:00,2415.307147705078,0.05456932398767649,0.01325765241939775,0.16288262096988748,7338.0,2024-07-24 15:30:00+00:00,2421.338773803711,sl,1.991950188039694e-05
long,7339,2024-07-24 16:00:00+00:00,2420.70975,0.05166571953318346,0.01258004628846818,0.12900231442340893,7340.0,2024-07-24 16:30:00+00:00,2413.342773803711,sl,-5.076099553744474e-05
long,7342,2024-07-24 17:30:00+00:00,2410.454625,0.05188289427071126,0.01258004628846818,0.12900231442340893,7344.0,2024-07-24 18:30:00+00:00,2402.747976196289,sl,-5.268451936267644e-05
long,7345,2024-07-24 19:00:00+00:00,2400.1994999999997,0.052101824725590634,0.01258004628846818,0.12900231442340893,7352.0,2024-07-25 01:00:00+00:00,2374.212202392578,sl,-0.0001473222989822407
long,7401,2024-07-26 16:00:00+00:00,2389.494198852539,0.052568738852556876,0.012638033123819087,0.1319016561909543,7402.0,2024-07-26 16:30:00+00:00,2384.157300598144,sl,-4.0814407132668534e-05
long,7404,2024-07-26 17:30:00+00:00,2384.0913522949218,0.05526880313886521,0.01325765241939775,0.16288262096988748,7475.0,2024-07-29 13:30:00+00:00,2383.457577392578,sl,-1.6794325015486044e-05
long,7476,2024-07-29 14:00:00+00:00,2380.589602294922,0.052762332535606235,0.012638033123819087,0.1319016561909543,7478.0,2024-07-29 15:00:00+00:00,2373.412797607422,sl,-5.0635779729967996e-05
short,7500,2024-07-30 08:00:00+00:00,2432.982851196289,0.04768114516025011,0.011684576633082177,0.08422883165410888,7505.0,2024-07-30 13:00:00+00:00,2440.519698852539,sl,-4.7869137403870724e-05
long,7506,2024-07-30 13:30:00+00:00,2439.1690482788085,0.05125386106562821,0.01258004628846818,0.12900231442340893,7555.0,2024-08-01 02:00:00+00:00,2484.25725,sl,0.0002242531148323639
long,7556,2024-08-01 03:00:00+00:00,2488.343647705078,0.05048388414240364,0.012638033123819087,0.1319016561909543,7561.0,2024-08-01 08:00:00+00:00,2476.861047607422,sl,-7.070016965897639e-05
