entry_date,entry_price,shares,fee_entry,exit_date,exit_price,fee_exit,pnl,return
2023-11-24 17:00:00+00:00,2002.4007244262693,0.4988588314178906,0.4994576427088132,2023-11-25 12:00:00+00:00,2002.3166752568,0.4994366783735816,-0.04192867046313966,-4.197420049049517e-05
2023-11-25 14:00:00+00:00,2003.3511844991046,0.4985702011942571,0.49940560155923597,2023-11-25 15:00:00+00:00,2002.3666766131369,0.4991601784118438,-0.49084629478429226,-0.0004914305058371192
2023-11-27 09:00:00+00:00,2014.9069744262695,0.4956369076023266,0.4993311309554982,2023-11-27 10:00:00+00:00,2015.199951171875,0.49940373599959387,0.1452100881913178,0.00014540460146501396
2023-11-27 16:30:00+00:00,2012.0555127868652,0.4962968979170994,0.49928845471655997,2023-11-27 17:00:00+00:00,2010.5999755859373,0.49892726541774823,-0.7223785976234509,-0.0007234080728278972
2023-11-27 18:30:00+00:00,2014.2066122131346,0.49568144794457525,0.4992024250006721,2023-11-27 21:00:00+00:00,2014.4000244140625,0.49925036042057513,0.09587083980610027,9.602401250952576e-05
2023-11-28 00:00:00+00:00,2018.2085511474609,0.4946538311113521,0.49915729590339136,2023-11-28 02:00:00+00:00,2015.199951171875,0.4984131881512888,-1.4882155042050693,-0.0014907279893722155
2023-11-28 10:00:00+00:00,2015.7073011474608,0.495144316161279,0.49903300660397837,2023-11-28 11:00:00+00:00,2015.5,0.4989816846115289,-0.10264398489894573,-0.00010284288167375845
2023-11-28 15:30:00+00:00,2037.2181122131346,0.48986210232355265,0.49897797367017266,2023-11-28 18:00:00+00:00,2040.4000244140625,0.4997573227702504,1.5586982001554812,0.0015618907871730926
2023-11-28 19:30:00+00:00,2043.3711505737301,0.4884144240514009,0.49900597181535844,2023-11-28 20:00:00+00:00,2042.0,0.4986711269564803,-0.6696897177561442,-0.0006710237507978581
2023-11-29 00:00:00+00:00,2051.025,0.4865105042352307,0.49892260347453204,2023-11-29 02:00:00+00:00,2047.699951171875,0.49811376788354306,-1.6176711819779008,-0.0016211644558818594
2023-11-29 06:00:00+00:00,2046.0224999999998,0.4875722218077908,0.4987918680968653,2023-11-29 07:00:00+00:00,2043.300048828125,0.4981281723135482,-1.3273915666342244,-0.0013306066633552707
2023-11-29 13:00:00+00:00,2061.130147705078,0.48388565183208154,0.4986756525165131,2023-11-29 14:00:00+00:00,2065.5,0.4997329069295822,2.1145088261383034,0.0021201243889366382
2023-11-29 17:30:00+00:00,2068.4836761474608,0.482219379616988,0.49873145752984765,2023-11-29 19:00:00+00:00,2067.39990234375,0.4984701491642124,-0.5226167312705439,-0.0005239460268447843
2023-11-30 19:30:00+00:00,2056.977926147461,0.0,0.0,2023-12-01 00:00:00+00:00,2061.5,0.0,0.0,
2023-12-01 15:00:00+00:00,2070.0344999999998,0.48178469162030824,0.4986554666129494,2023-12-01 19:00:00+00:00,2087.0,0.5027423257057917,8.173718185684459,0.00819575712385482
2023-12-01 20:30:00+00:00,2092.0454999999997,0.477058536855549,0.49901408263261765,2023-12-02 15:00:00+00:00,2107.82796875,0.5027786633575394,7.52916144984349,0.007544037044127452
2023-12-04 10:00:00+00:00,2088.54375,0.0,0.0,2023-12-04 11:00:00+00:00,2089.800048828125,0.0,0.0,
2023-12-04 16:30:00+00:00,2045.4722372131346,0.0,0.0,2023-12-04 17:00:00+00:00,2044.4000244140625,0.0,-0.0,
2023-12-04 19:30:00+00:00,2048.4737982788083,0.0,0.0,2023-12-04 20:00:00+00:00,2045.300048828125,0.0,-0.0,
2023-12-04 22:00:00+00:00,2051.325076721191,0.0,0.0,2023-12-05 02:00:00+00:00,2052.699951171875,0.0,0.0,
2023-12-05 14:00:00+00:00,2035.9174744262693,0.0,0.0,2023-12-05 14:30:00+00:00,2034.6000366210935,0.0,-0.0,
2023-12-05 17:30:00+00:00,2036.8179488525388,0.0,0.0,2023-12-05 20:00:00+00:00,2037.5999755859373,0.0,0.0,
2023-12-06 04:00:00+00:00,2040.11952557373,0.0,0.0,2023-12-06 05:00:00+00:00,2042.300048828125,0.0,0.0,
2023-12-06 07:00:00+00:00,2052.52575,0.0,0.0,2023-12-06 09:00:00+00:00,2038.5999755859373,0.0,-0.0,
2023-12-06 14:00:00+00:00,2043.8214488525389,0.0,0.0,2023-12-06 14:30:00+00:00,2045.5,0.0,0.0,0.0
2023-12-06 15:30:00+00:00,2049.024,0.24369673125732563,0.2496702255339052,2023-12-06 16:00:00+00:00,2047.800048828125,0.24952108908400294,-0.2982728998044832,-0.0005973337412713991
2023-12-07 07:00:00+00:00,2047.12302557373,0.48780710452626996,0.49930057785708926,2023-12-07 08:00:00+00:00,2049.800048828125,0.49995351333832727,1.3058709624758944,0.001307700231472257
2023-12-07 15:30:00+00:00,2045.52225,0.48820384007131024,0.49931590870065334,2023-12-07 16:00:00+00:00,2043.0,0.4987002226328434,-1.231372135619855,-0.0012330591857409449
2023-12-07 17:30:00+00:00,2047.37315057373,0.48765359567933664,0.4992044392873057,2023-12-07 19:00:00+00:00,2046.699951171875,0.4990402952328438,-0.32828810892380467,-0.0003288112876084281
2023-12-08 02:00:00+00:00,2049.7243011474607,0.0,0.0,2023-12-08 05:00:00+00:00,2046.4000244140625,0.0,-0.0,
2023-12-08 08:00:00+00:00,2045.6222755737301,0.4880061374039756,0.49913811264513347,2023-12-08 09:00:00+00:00,2044.9000244140625,0.498961881145801,-0.3524629986649379,-0.00035307161458488396
2023-12-08 11:00:00+00:00,2047.4232244262694,0.2437554573678144,0.2495352922477553,2023-12-08 13:00:00+00:00,2034.699951171875,0.24798460860208502,-3.1013672913405803,-inf
2023-12-08 15:30:00+00:00,2022.810948852539,0.0,0.0,2023-12-08 16:00:00+00:00,2018.300048828125,0.0,-0.0,
2023-12-08 18:30:00+00:00,2016.8579005737301,0.0,0.0,2023-12-10 04:00:00+00:00,2022.1499755859372,0.0,0.0,0.0
2023-12-10 05:00:00+00:00,2023.21107557373,0.2465835849551331,0.24944532006795056,2023-12-10 08:00:00+00:00,2022.3499755859373,0.24933915350695315,-0.21233312199478002,-0.00021280527726170518
2023-12-11 19:30:00+00:00,1997.898413360596,0.0,0.0,2023-12-11 20:00:00+00:00,1996.699951171875,0.0,-0.0,
2023-12-11 22:00:00+00:00,1998.9989999999998,0.0,0.0,2023-12-12 02:00:00+00:00,1997.300048828125,0.0,-0.0,
2023-12-12 05:00:00+00:00,2003.801448852539,0.0,0.0,2023-12-12 09:00:00+00:00,2001.0999755859373,0.0,-0.0,
2023-12-12 11:00:00+00:00,2004.801948852539,0.0,0.0,2023-12-12 13:00:00+00:00,1999.699951171875,0.0,-0.0,
2023-12-12 18:30:00+00:00,1995.9474872131348,0.24993397243764912,0.2494275421280613,2023-12-12 20:00:00+00:00,1995.0999755859373,0.24932163115422504,-0.2118219476725649,-inf
2023-12-13 00:00:00+00:00,1996.8979744262695,0.0,0.0,2023-12-13 01:00:00+00:00,1995.300048828125,0.0,-0.0,
2023-12-13 06:00:00+00:00,1990.2946988525389,0.0,0.0,2023-12-13 07:00:00+00:00,1994.0999755859373,0.0,0.0,
2023-12-13 09:00:00+00:00,1998.49875,0.0,0.0,2023-12-13 12:00:00+00:00,1996.5,0.0,-0.0,
2023-12-13 18:30:00+00:00,2014.10652557373,0.0,0.0,2023-12-14 02:00:00+00:00,2047.5,0.0,0.0,0.0
2023-12-14 06:00:00+00:00,2051.025,0.48641002006321216,0.4988195557000749,2023-12-14 08:00:00+00:00,2051.199951171875,0.49886210470158576,0.08509800302175699,8.529938536824712e-05
2023-12-14 10:00:00+00:00,2049.7243011474607,0.4866741602643693,0.49877392651720587,2023-12-14 11:00:00+00:00,2049.60009765625,0.4987437032023124,-0.060446629786853195,-6.059521816721108e-05
2023-12-14 13:00:00+00:00,2053.026,0.485839953614061,0.4987210283042306,2023-12-14 14:00:00+00:00,2058.0,0.4999293122688688,2.4165679292764173,0.0024227652255744254
2023-12-14 19:30:00+00:00,2050.624897705078,0.4864779753156028,0.49879192418366575,2023-12-14 23:00:00+00:00,2049.800048828125,0.49859128877786496,-0.40127081160153333,-0.00040224269093596727
2023-12-15 08:00:00+00:00,2055.727301147461,0.2426012395730028,0.24936099574121884,2023-12-15 11:00:00+00:00,2056.199951171875,0.24941832848212236,0.11466548180708984,0.00011495931978681127
2023-12-15 15:00:00+00:00,2050.624897705078,0.24319551876524642,0.24935139289515842,2023-12-15 16:00:00+00:00,2048.199951171875,0.24905652483009827,-0.589736130120334,-0.0011825402763406515
2023-12-15 22:00:00+00:00,2034.760919875488,0.0,0.0,2023-12-15 23:00:00+00:00,2033.688046875,0.0,-0.0,
2023-12-18 04:00:00+00:00,2037.7183011474608,0.0,0.0,2023-12-18 08:00:00+00:00,2038.4000244140625,0.0,0.0,0.0
2023-12-18 13:00:00+00:00,2040.9199744262694,0.48865059368934977,0.49864837858792455,2023-12-18 14:30:00+00:00,2037.25,0.4977517109968139,-1.7933351822212689,-0.0017981961430413613
2023-12-18 17:00:00+00:00,2048.9239744262695,0.48660555300879277,0.4985088918243342,2023-12-18 18:00:00+00:00,2040.5999755859373,0.49648363979486204,-4.050504058944425,-0.004062619669752803
2023-12-18 20:30:00+00:00,2041.7703749999998,0.48806332298244476,0.4982566169948061,2023-12-19 01:00:00+00:00,2039.9000244140625,0.4978001922337488,-0.9128495221147362,-0.0009160435516346107
2023-12-19 06:00:00+00:00,2039.4192244262695,0.48853238776189517,0.49816117167823887,2023-12-19 10:00:00+00:00,2039.300048828125,0.49813206110847663,-0.058221139524467946,-5.843604724182804e-05
2023-12-19 13:00:00+00:00,2044.7218011474608,0.48721390428770683,0.4981084459596233,2023-12-19 17:00:00+00:00,2054.199951171875,0.500417389199033,4.617886478819448,0.004635422784212109
2023-12-19 19:30:00+00:00,2054.37665057373,0.48510034793536816,0.4982894139918063,2023-12-20 01:00:00+00:00,2051.199951171875,0.4975189049992434,-1.541017985125876,-0.0015463081713704798
2023-12-20 05:00:00+00:00,2055.52725,0.48470539388529194,0.4981625726766005,2023-12-20 07:00:00+00:00,2055.5,0.4981559685656088,-0.013208221983420053,-1.3256939308440006e-05
2023-12-20 14:00:00+00:00,2052.325698852539,0.4854123267246861,0.49811209633843917,2023-12-20 15:00:00+00:00,2045.5999755859373,0.4964797218485654,-3.264748979747531,-0.0032771227638781508
2023-12-20 16:30:00+00:00,2049.0740738525387,0.24298737446930074,0.24894956464927123,2023-12-20 19:00:00+00:00,2045.5,0.24851533723847735,-0.8684548215877651,-inf
2023-12-20 22:00:00+00:00,2045.2221122131346,0.0,0.0,2023-12-20 23:00:00+00:00,2044.0,0.0,-0.0,
2023-12-21 02:00:00+00:00,2049.924352294922,0.0,0.0,2023-12-21 05:00:00+00:00,2048.0,0.0,-0.0,
2023-12-21 07:00:00+00:00,2047.823448852539,0.0,0.0,2023-12-21 08:00:00+00:00,2048.0,0.0,0.0,
2023-12-21 14:00:00+00:00,2054.826948852539,0.0,0.0,2023-12-21 15:00:00+00:00,2053.300048828125,0.0,-0.0,-0.0
2023-12-21 16:30:00+00:00,2054.0764517211915,0.4847247364091211,0.49783083331236866,2023-12-21 17:00:00+00:00,2052.699951171875,0.49749722137940144,-0.6672238659344318,-0.0006701311181300174
2023-12-21 19:30:00+00:00,2056.9279744262694,0.48397193475398387,0.49774770571633736,2023-12-22 00:00:00+00:00,2059.60009765625,0.49839432204109474,1.2932326495147612,0.0012990844906593752
2023-12-22 03:00:00+00:00,2060.829948852539,0.483069998594088,0.49776256024742527,2023-12-22 04:00:00+00:00,2060.800048828125,0.4977553383450494,-0.01444380475164328,-1.4508729568233926e-05
2023-12-22 09:00:00+00:00,2066.4326022949217,0.48171139151551623,0.497712062162258,2023-12-22 12:00:00+00:00,2072.0,0.4990530016100748,2.681878895633556,0.0026942072530675805
2023-12-22 17:30:00+00:00,2069.334198852539,0.48111737401322885,0.49779631785385114,2023-12-22 19:00:00+00:00,2065.800048828125,0.4969461473642937,-1.7003409791148403,-0.0017078681763311539
2023-12-23 00:00:00+00:00,2065.8811762069704,0.4817910820944295,0.4976615636816345,2023-12-23 09:00:00+00:00,2065.8950073242186,0.4976648955361073,0.006663708945572459,1.3390041409417316e-05
2023-12-26 11:00:00+00:00,2075.737301147461,0.47945578688501905,0.4976121305441209,2023-12-26 12:00:00+00:00,2072.89990234375,0.49693192690605087,-1.360407276139888,-0.0013669354027325779
2023-12-26 16:30:00+00:00,2070.9348522949217,0.48045391908503476,0.49749438297744136,2023-12-26 17:00:00+00:00,2068.89990234375,0.49700553313785023,-0.9776996791823488,-0.001965247674417828
2023-12-26 18:30:00+00:00,2072.0355,0.0,0.0,2023-12-26 21:00:00+00:00,2079.199951171875,0.0,0.0,
2023-12-27 08:00:00+00:00,2079.639397705078,0.47834809587331567,0.49739577299767657,2023-12-27 11:00:00+00:00,2079.699951171875,0.497410255815447,0.02896563554089499,2.911729161501167e-05
2023-12-27 14:30:00+00:00,2087.093073852539,0.47659348517693606,0.497347480978013,2023-12-27 15:30:00+00:00,2091.75,0.498457211309428,2.2194606628300573,0.0022312977824534073
2023-12-27 16:30:00+00:00,2094.0965738525388,0.47505799874496757,0.49740866377654014,2023-12-27 18:00:00+00:00,2090.0,0.4964356086884911,-1.9461101760980288,-0.0019562487727116822
2023-12-27 20:30:00+00:00,2090.694727294922,0.4756903622151492,0.49726166605411204,2023-12-27 21:00:00+00:00,2089.39990234375,0.4969536981790979,-0.6159357500281759,-0.0006193276016184503
2023-12-28 00:00:00+00:00,2091.145147705078,0.47551090276447733,0.497181158498399,2023-12-28 04:00:00+00:00,2096.5,0.4984543038228634,2.5462906489286907,0.0025607272172371454
2023-12-28 08:00:00+00:00,2088.643897705078,0.47615459179431996,0.49725869125772937,2023-12-28 09:00:00+00:00,2087.10009765625,0.49689114751669855,-0.7350874820617291,-0.0007391399034197404
2023-12-28 17:30:00+00:00,2084.9919261474606,0.23845283195428793,0.24858611469584377,2023-12-28 18:00:00+00:00,2082.89990234375,0.2483366901955885,-0.49884900051057807,-0.001003372616207752
2023-12-29 00:00:00+00:00,2077.438102294922,0.0,0.0,2023-12-29 01:00:00+00:00,2080.300048828125,0.0,0.0,
2023-12-29 05:00:00+00:00,2082.640897705078,0.0,0.0,2023-12-29 08:00:00+00:00,2078.0,0.0,-0.0,
2023-12-29 15:00:00+00:00,2075.137147705078,0.0,0.0,2023-12-29 18:00:00+00:00,2074.300048828125,0.0,-0.0,
2023-12-29 19:30:00+00:00,2075.8374488525387,0.0,0.0,2023-12-29 20:00:00+00:00,2072.800048828125,0.0,-0.0,
2023-12-30 00:00:00+00:00,2073.2636589385993,0.0,0.0,2023-12-30 14:00:00+00:00,2074.222528076172,0.0,0.0,
2024-01-02 10:00:00+00:00,2086.0425,0.4766177494479785,0.4971224408014174,2024-01-02 11:00:00+00:00,2078.199951171875,0.495253491815219,-3.7378979723968273,-0.0037595345387857713
2024-01-02 16:30:00+00:00,2074.236551147461,0.0,0.0,2024-01-02 17:00:00+00:00,2071.5,0.0,-0.0,
2024-01-02 22:00:00+00:00,2068.7339232788086,0.0,0.0,2024-01-03 05:00:00+00:00,2072.5,0.0,0.0,
2024-01-03 17:00:00+00:00,2042.320698852539,0.0,0.0,2024-01-04 01:00:00+00:00,2049.0,0.0,0.0,
2024-01-04 04:00:00+00:00,2051.325198852539,0.0,0.0,2024-01-04 05:00:00+00:00,2051.10009765625,0.0,-0.0,
2024-01-04 07:00:00+00:00,2055.727301147461,0.0,0.0,2024-01-04 09:00:00+00:00,2055.10009765625,0.0,-0.0,
2024-01-04 11:00:00+00:00,2053.4261022949217,0.0,0.0,2024-01-04 12:00:00+00:00,2053.300048828125,0.0,-0.0,
2024-01-04 15:30:00+00:00,2053.276125,0.2419966418818447,0.24844296355308337,2024-01-04 16:00:00+00:00,2052.0,0.24828855457077265,-0.30881796462143646,-0.0006215067639769422
2024-01-04 22:00:00+00:00,2052.12552557373,0.48422539794988617,0.49684564963202943,2024-01-05 04:00:00+00:00,2051.699951171875,0.4967426126649816,-0.2060739340955712,-0.0002073822466274912
2024-01-05 14:30:00+00:00,2059.0789517211915,0.0,0.0,2024-01-05 16:00:00+00:00,2051.800048828125,0.0,-0.0,-0.0
2024-01-05 18:30:00+00:00,2054.826948852539,0.2417652088900362,0.2483928332611049,2024-01-05 19:00:00+00:00,2052.60009765625,0.24812364568878598,-0.5383751446378038,-0.0010837171458805256
2024-01-05 22:00:00+00:00,2053.694288078613,0.48374670448712476,0.4967339219410305,2024-01-05 23:00:00+00:00,2052.63595703125,0.49647793986282135,-0.5119641564182711,-0.0005153303748792988
2024-01-08 15:00:00+00:00,2041.9204744262695,0.0,0.0,2024-01-08 16:00:00+00:00,2038.800048828125,0.0,-0.0,
2024-01-08 19:30:00+00:00,2035.567262786865,0.0,0.0,2024-01-08 20:00:00+00:00,2033.4000244140625,0.0,-0.0,
2024-01-08 22:00:00+00:00,2036.4176633605957,0.0,0.0,2024-01-09 02:00:00+00:00,2040.0999755859373,0.0,0.0,
2024-01-09 08:00:00+00:00,2041.3201988525389,0.0,0.0,2024-01-09 09:00:00+00:00,2041.5999755859373,0.0,0.0,
2024-01-09 14:00:00+00:00,2041.6202755737302,0.4865338271589704,0.4966586631401194,2024-01-09 14:30:00+00:00,2037.6499633789065,0.49569281754653766,-1.9316911871635023,-0.0019446868951710256
2024-01-09 16:30:00+00:00,2036.3176377868651,0.48765718254677837,0.4965124610067269,2024-01-09 17:00:00+00:00,2033.4000244140625,0.495801063448156,-1.422795117141736,-0.0014327889316784533
2024-01-09 18:30:00+00:00,2035.767375,0.4876703612313731,0.49639170557464707,2024-01-09 19:00:00+00:00,2034.699951171875,0.49613143009272276,-0.520550963848646,-0.000524334873047517
2024-01-09 22:00:00+00:00,2037.318137786865,0.24361244454870387,0.24815802593483566,2024-01-10 00:00:00+00:00,2036.0999755859373,0.24800964619902321,-0.2967594716248352,-inf
2024-01-10 09:00:00+00:00,2042.52075,0.0,0.0,2024-01-10 11:00:00+00:00,2039.9000244140625,0.0,-0.0,
2024-01-10 15:30:00+00:00,2033.9164744262694,0.0,0.0,2024-01-10 16:00:00+00:00,2032.5,0.0,-0.0,
2024-01-10 19:30:00+00:00,2030.2646249999998,0.0,0.0,2024-01-10 20:00:00+00:00,2029.0999755859373,0.0,-0.0,
2024-01-10 22:00:00+00:00,2031.315198852539,0.0,0.0,2024-01-11 03:00:00+00:00,2035.0,0.0,0.0,
2024-01-11 05:00:00+00:00,2038.0185,0.0,0.0,2024-01-11 09:00:00+00:00,2035.800048828125,0.0,-0.0,
2024-01-11 11:00:00+00:00,2039.819448852539,0.0,0.0,2024-01-11 13:00:00+00:00,2033.699951171875,0.0,-0.0,
2024-01-11 18:30:00+00:00,2027.013,0.0,0.0,2024-01-12 01:00:00+00:00,2038.0999755859373,0.0,0.0,
2024-01-12 06:00:00+00:00,2040.319698852539,0.0,0.0,2024-01-12 07:00:00+00:00,2041.9000244140625,0.0,0.0,
2024-01-12 09:00:00+00:00,2043.7213011474607,0.4856595713259393,0.49627640551248337,2024-01-12 10:00:00+00:00,2050.5,0.4979224755019193,3.2921399788718557,0.0033168411215038565
2024-01-12 14:00:00+00:00,2061.730301147461,0.4815288423428694,0.49639130256737624,2024-01-12 14:30:00+00:00,2059.5,0.4958543254025698,-1.0739543296128577,-0.0010817618319038614
2024-01-12 18:30:00+00:00,2052.8258267211913,0.4835169025149852,0.49628799256949707,2024-01-12 19:00:00+00:00,2051.699951171875,0.4960158026403857,-0.544379858222791,-0.0005484515708352137
2024-01-12 20:30:00+00:00,2053.7264232788084,0.4832300473542295,0.49621115838682545,2024-01-12 23:00:00+00:00,2053.508095703125,0.49615840716445736,-0.10550244473620461,-0.0001063080131845396
2024-01-16 15:00:00+00:00,2045.9224744262694,0.0,0.0,2024-01-16 16:00:00+00:00,2037.0,0.0,-0.0,
2024-01-16 19:30:00+00:00,2033.316198852539,0.0,0.0,2024-01-16 20:00:00+00:00,2031.800048828125,0.0,-0.0,
2024-01-17 02:00:00+00:00,2033.0159999999998,0.0,0.0,2024-01-17 03:00:00+00:00,2027.199951171875,0.0,-0.0,
2024-01-17 11:00:00+00:00,2028.0134999999998,0.0,0.0,2024-01-17 12:00:00+00:00,2031.800048828125,0.0,0.0,
2024-01-17 17:30:00+00:00,2009.8043877868652,0.0,0.0,2024-01-17 18:00:00+00:00,2007.699951171875,0.0,-0.0,
2024-01-17 19:30:00+00:00,2009.754375,0.0,0.0,2024-01-17 21:00:00+00:00,2008.800048828125,0.0,-0.0,
2024-01-18 00:00:00+00:00,2013.7063011474609,0.0,0.0,2024-01-18 03:00:00+00:00,2009.9000244140625,0.0,-0.0,
2024-01-18 05:00:00+00:00,2012.0055,0.0,0.0,2024-01-18 08:00:00+00:00,2011.5999755859373,0.0,-0.0,
2024-01-18 11:00:00+00:00,2015.5072499999999,0.0,0.0,2024-01-18 14:00:00+00:00,2015.0,0.0,-0.0,
2024-01-18 15:00:00+00:00,2016.8079488525389,0.0,0.0,2024-01-18 19:00:00+00:00,2022.199951171875,0.0,0.0,0.0
2024-01-18 20:30:00+00:00,2025.9124133605958,0.4898101828235349,0.49615626478631114,2024-01-19 01:00:00+00:00,2025.800048828125,0.4961287461402149,-0.05503729219239978,-5.546366749606973e-05
2024-01-19 03:00:00+00:00,2025.7123011474607,0.48980686782633265,0.49610389867115523,2024-01-19 04:00:00+00:00,2022.9000244140625,0.4954151624420319,-1.377472458246653,-0.0013882902975932035
2024-01-19 07:00:00+00:00,2031.1150255737302,0.4883873565507064,0.49598544909518727,2024-01-19 14:00:00+00:00,2032.0,0.49620155425551776,0.4322103206608681,0.00043570866993108124
2024-01-19 17:30:00+00:00,2031.7153011474609,0.4882154994658442,0.4959574502610528,2024-01-19 18:00:00+00:00,2030.199951171875,0.49558754158845475,-0.739817345196214,-0.0007458475972150461
2024-01-19 19:30:00+00:00,2032.1655383605957,0.4880221347954097,0.4958708821442005,2024-01-19 20:00:00+00:00,2030.699951171875,0.49551326264991635,-0.7152389885683018,-0.0007211947850976139
2024-01-19 22:00:00+00:00,2032.765923852539,0.4877940398055371,0.49578555098753235,2024-01-19 23:00:00+00:00,2031.700048828125,0.49552558724548906,-0.5199274840866326,-0.0005243471527669705
2024-01-22 09:00:00+00:00,2024.311698852539,0.0,0.0,2024-01-22 10:00:00+00:00,2024.4000244140625,0.0,0.0,
2024-01-22 12:00:00+00:00,2032.4157244262694,0.0,0.0,2024-01-22 14:00:00+00:00,2024.4000244140625,0.0,-0.0,
2024-01-22 15:30:00+00:00,2026.562823852539,0.0,0.0,2024-01-22 16:00:00+00:00,2025.300048828125,0.0,-0.0,
2024-01-22 22:00:00+00:00,2023.5612627868652,0.0,0.0,2024-01-22 23:00:00+00:00,2022.0,0.0,-0.0,
2024-01-23 04:00:00+00:00,2029.9144744262694,0.0,0.0,2024-01-23 07:00:00+00:00,2033.0999755859373,0.0,0.0,
2024-01-23 15:30:00+00:00,2027.763375,0.4889229139533269,0.4957099890564164,2024-01-23 17:00:00+00:00,2025.5,0.49515668110623184,-1.1066159003691094,-0.0011161928595342127
2024-01-23 18:30:00+00:00,2029.8143877868652,0.488325551252255,0.4956051149278898,2024-01-23 20:00:00+00:00,2029.9000244140625,0.4956260242044815,0.041818553183527674,4.218938820840484e-05
2024-01-23 22:00:00+00:00,2031.565262786865,0.48785796191336245,0.49555764429859234,2024-01-23 23:00:00+00:00,2030.5,0.49529779583254124,-0.5196969321021588,-0.000524355681000273
2024-01-24 08:00:00+00:00,2033.0159999999998,0.4874355309353007,0.4954821166799806,2024-01-24 10:00:00+00:00,2033.9000244140625,0.4956975691347948,0.43090490962839634,0.00043483396788940716
