side,entry_time,entry_price,units,sl_price,tp_price,entry_commission,entry_prob,exit_time,exit_price,exit_commission,pnl,exit_reason
long,2025-08-20 23:00:00+00:00,3392.199951171875,1.4739697163997336,3373.449951171875,3420.324951171875,0.0,0.5541496626540615,2025-08-21 10:00:00+00:00,3373.449951171875,0.0,-27.636932182495006,SL
long,2025-08-21 10:00:00+00:00,3383.300048828125,1.4778470510565123,3370.3787667410716,3402.681971958705,0.0,0.5541496626540615,2025-08-21 11:00:00+00:00,3370.3787667410716,0.0,-19.095678628221265,SL
long,2025-08-21 11:00:00+00:00,3371.199951171875,1.4831514215767387,3357.9358433314733,3391.096112932478,0.0,0.5541496626540615,2025-08-21 13:00:00+00:00,3391.096112932478,0.0,29.509020599158806,TP
long,2025-08-21 13:00:00+00:00,3384.5,1.477323090559905,3367.5286865234375,3409.9569702148438,0.0,0.5541496626540615,2025-08-22 06:00:00+00:00,3367.5286865234375,0.0,-25.072113276056278,SL
long,2025-08-22 06:00:00+00:00,3372.89990234375,1.48240390902962,3358.692801339286,3394.2105538504466,0.0,0.5735603594841132,2025-08-22 13:00:00+00:00,3365.0,0.0,-11.710846115327257,Strategy Exit
long,2025-08-22 18:00:00+00:00,3419.199951171875,1.4623303905600287,3390.764142717634,3461.8536638532364,0.0,0.5735603594841132,2025-08-25 17:00:00+00:00,3418.699951171875,0.0,-0.7311651952800143,Strategy Exit
long,2025-08-25 19:00:00+00:00,3415.39990234375,1.4639574114202112,3399.9499860491073,3438.574776785714,0.0,0.5525907865656998,2025-08-25 23:00:00+00:00,3399.9499860491073,0.0,-22.618019465364014,SL
long,2025-08-25 23:00:00+00:00,3408.199951171875,1.4670500767658303,3393.242902483259,3430.635524204799,0.0,0.5735603594841132,2025-08-26 00:00:00+00:00,3430.635524204799,0.0,32.91410914023642,TP
long,2025-08-26 00:00:00+00:00,3399.699951171875,1.47071802565297,3384.6572614397323,3422.263985770089,0.0,0.5735603594841132,2025-08-26 01:00:00+00:00,3422.263985770089,0.0,33.18533241505092,TP
long,2025-08-26 03:00:00+00:00,3422.89990234375,1.4607496983994088,3397.164376395089,3461.503191266741,0.0,0.5541496626540615,2025-08-28 10:00:00+00:00,3455.199951171875,0.0,47.18228658396977,Strategy Exit
long,2025-08-28 11:00:00+00:00,3454.5,1.4473874656245473,3439.8214285714284,3476.5178571428573,0.0,0.5735603594841132,2025-08-28 12:00:00+00:00,3462.300048828125,0.0,11.289692905087565,Strategy Exit
long,2025-08-28 13:00:00+00:00,3455.89990234375,1.4468011636011386,3438.8427385602677,3481.4856480189733,0.0,0.5660637142328632,2025-08-29 13:00:00+00:00,3481.4856480189733,0.0,37.01748661451584,TP
long,2025-08-29 19:00:00+00:00,3509.60009765625,1.4246637397061432,3485.557303292411,3545.664289202009,0.0,0.5649240734284723,2025-09-02 04:00:00+00:00,3545.664289202009,0.0,51.37934599705977,TP
long,2025-09-02 04:00:00+00:00,3564.300048828125,1.4027999695603361,3540.04296875,3600.6856689453125,0.0,0.5574274281772221,2025-09-02 05:00:00+00:00,3566.0,0.0,2.384691452160308,Strategy Exit
long,2025-09-02 07:00:00+00:00,3555.800048828125,1.4061533076495216,3520.571446010045,3608.6429530552455,0.0,0.5660637142328632,2025-09-02 17:00:00+00:00,3593.10009765625,0.0,52.44958703515663,Strategy Exit
long,2025-09-03 00:00:00+00:00,3595.699951171875,1.3905498422832663,3560.492850167411,3648.5106026785716,0.0,0.5574274281772221,2025-09-03 02:00:00+00:00,3603.89990234375,0.0,11.402440808781266,Strategy Exit
long,2025-09-03 03:00:00+00:00,3596.89990234375,1.390085945050065,3559.3142613002233,3653.2783639090403,0.0,0.5660637142328632,2025-09-03 06:00:00+00:00,3595.199951171875,0.0,-2.363078231294825,Strategy Exit
long,2025-09-03 07:00:00+00:00,3601.60009765625,1.3882718415222615,3573.8502022879466,3643.224940708705,0.0,0.5574274281772221,2025-09-03 08:00:00+00:00,3598.39990234375,0.0,-4.442741039715284,Strategy Exit
long,2025-09-03 09:00:00+00:00,3607.0,1.3861935126143605,3580.9000941685267,3646.1498587472097,0.0,0.5574274281772221,2025-09-03 12:00:00+00:00,3615.89990234375,0.0,12.336986891807593,Strategy Exit
long,2025-09-03 16:00:00+00:00,3628.60009765625,1.377941868884794,3597.892996651786,3674.6607491629466,0.0,0.5574274281772221,2025-09-04 02:00:00+00:00,3597.892996651786,0.0,-42.31260014612556,SL
long,2025-09-04 02:00:00+00:00,3605.0,1.3869625520110953,3572.2999267578125,3654.0501098632812,0.0,0.5574274281772221,2025-09-04 06:00:00+00:00,3584.39990234375,0.0,-28.571564016990283,Strategy Exit
long,2025-09-04 10:00:00+00:00,3596.0,1.390433815350389,3557.621250697545,3653.568123953683,0.0,0.5574274281772221,2025-09-04 12:00:00+00:00,3602.800048828125,0.0,9.455017836658785,Strategy Exit
long,2025-09-05 07:00:00+00:00,3612.60009765625,1.384044694912081,3588.964372907366,3648.053684779576,0.0,0.5574274281772221,2025-09-05 09:00:00+00:00,3603.0,0.0,-13.286964231770716,Strategy Exit
long,2025-09-05 13:00:00+00:00,3639.60009765625,1.3737773013084018,3617.207345145089,3673.189226422991,0.0,0.5574274281772221,2025-09-05 14:00:00+00:00,3650.800048828125,0.0,15.38623869568431,Strategy Exit
long,2025-09-05 20:00:00+00:00,3646.39990234375,1.3712154820940545,3609.1357421875,3702.296142578125,0.0,0.5649240734284723,2025-09-08 07:00:00+00:00,3638.199951171875,0.0,-11.243899999290285,Strategy Exit
long,2025-09-08 08:00:00+00:00,3650.60009765625,1.369637831108942,3621.800118582589,3693.800066266741,0.0,0.5574274281772221,2025-09-08 09:00:00+00:00,3651.199951171875,0.0,0.8215820681236989,Strategy Exit
long,2025-09-08 10:00:00+00:00,3654.199951171875,1.368288562971639,3623.149972098214,3700.774919782366,0.0,0.5574274281772221,2025-09-09 02:00:00+00:00,3687.699951171875,0.0,45.837666859549905,Strategy Exit
long,2025-09-09 04:00:00+00:00,3685.89990234375,1.3565208314041988,3659.692853655134,3725.210475376674,0.0,0.5574274281772221,2025-09-09 06:00:00+00:00,3695.0,0.0,12.34447203851565,Strategy Exit
long,2025-09-09 07:00:00+00:00,3687.5,1.3559322033898302,3663.992919921875,3722.7606201171875,0.0,0.5574274281772221,2025-09-09 10:00:00+00:00,3692.300048828125,0.0,6.508540783898304,Strategy Exit
long,2025-09-09 11:00:00+00:00,3691.0,1.3546464372798697,3664.4071742466517,3730.889238630022,0.0,0.561891388224707,2025-09-09 20:00:00+00:00,3664.4071742466517,0.0,-36.02387666397761,SL
long,2025-09-09 20:00:00+00:00,3668.300048828125,1.3630291779423274,3631.5285993303573,3723.4572230747767,0.0,0.5735603594841132,2025-09-09 22:00:00+00:00,3662.0,0.0,-8.587150375195742,Strategy Exit
long,2025-09-10 15:00:00+00:00,3687.5,1.3559322033898302,3659.89998953683,3728.9000156947545,0.0,0.5574274281772221,2025-09-10 19:00:00+00:00,3685.0,0.0,-3.3898305084745757,Strategy Exit
long,2025-09-10 20:00:00+00:00,3681.800048828125,1.3580313796756676,3654.9714878627233,3722.042890276228,0.0,0.5574274281772221,2025-09-10 22:00:00+00:00,3680.60009765625,0.0,-1.6295713454848404,Strategy Exit
long,2025-09-10 23:00:00+00:00,3678.89990234375,1.3591019415381766,3651.3212890625,3720.267822265625,0.0,0.5541496626540615,2025-09-11 00:00:00+00:00,3683.300048828125,0.0,5.980247629966445,Strategy Exit
long,2025-09-11 02:00:00+00:00,3679.300048828125,1.3589541308522861,3652.921456473214,3718.867937360491,0.0,0.5525907865656998,2025-09-11 08:00:00+00:00,3667.699951171875,0.0,-15.76400062825086,Strategy Exit
