side,entry_idx,entry_date,entry_price,units,invest,fee_entry,confidence,regime,stop_distance,tp_distance,dd_factor,exit_idx,exit_date,exit_price,fee_exit,pnl,return,exit_reason
short,3670,2024-03-17 17:00:00+00:00,2157.2407863159183,1.6261485372271556,3509.748823526152,1.7548744117630761,0.3716137112363527,bear,8.018749511718722,14.25555468749995,0.7,3688.0,2024-03-18 11:00:00+00:00,2165.682397705078,1.760860631563356,-15.488174643885396,-0.0044129011569337415,stop
short,4229,2024-04-06 03:00:00+00:00,2344.7910951098634,2.1335814196728293,5005.305366223822,2.502652683111911,0.3716137112363527,bull,13.465630371093884,23.93889843750024,0.7,4276.0,2024-04-08 02:00:00+00:00,2367.983448852539,2.5261427442822817,-52.00891776813509,-0.010390758198110188,stop
short,4633,2024-04-20 03:00:00+00:00,2404.3212028613284,2.069424230958159,4978.0495809981985,2.489024790499099,0.41490375452639605,bull,12.677877371651785,22.538448660714288,0.7,4683.0,2024-04-22 05:00:00+00:00,2380.3895511474607,2.4630179081320858,47.061722035396315,0.009453847590236234,takeprofit
short,4844,2024-04-27 13:00:00+00:00,2347.235892607422,1.4904701500933515,3500.235150734453,1.7501175753672265,0.3716137112363527,bear,7.00933886718747,12.461046874999946,0.7,4888.0,2024-04-29 09:00:00+00:00,2355.877301147461,1.755682397321388,-14.635443881010824,-0.004181274471785096,stop
short,5237,2024-05-11 07:00:00+00:00,2365.9143856030278,2.1089719508367772,4992.143148892458,2.496071574446229,0.3716137112363527,bull,9.463334263392705,16.823705357142586,0.7,5287.0,2024-05-13 09:00:00+00:00,2347.273147705078,2.4751666147311804,36.83868124092088,0.0073793319106031235,takeprofit
short,5536,2024-05-21 21:00:00+00:00,2424.337151794434,1.4456598394142672,3506.520117607987,1.7532600588039935,0.3716137112363527,bear,10.838483537946429,19.26841517857143,0.7,5553.0,2024-05-22 13:30:00+00:00,2404.2014999999997,1.73782877720477,27.37147436243832,0.007805879745275805,takeprofit
short,5581,2024-05-23 11:00:00+00:00,2369.114898803711,1.4831398642346203,3515.486492614259,1.7577432463071296,0.3716137112363527,bear,12.484298270089287,22.194308035714286,0.7,5588.0,2024-05-23 15:30:00+00:00,2346.3225994262693,1.7399622907818493,32.06420551347182,0.009120844463728139,takeprofit
short,5849,2024-06-01 21:00:00+00:00,2345.9764494018555,1.502287334738227,3526.0937544077665,1.7630468772038832,0.4443227455275647,bear,8.278066406249966,14.716562499999938,0.7,5888.0,2024-06-03 12:00:00+00:00,2355.877301147461,1.7696023158555534,-16.64352649639979,-0.004720103223459296,stop
long,6204,2024-06-14 05:00:00+00:00,2325.9624488525387,1.5139587834666364,3519.651453727005,1.7598257268635025,0.4392044600503475,bear,5.310006277901903,9.440011160714494,0.7,6208.0,2024-06-14 09:00:00+00:00,2336.931047607422,1.7690086429405725,14.83699778433638,0.004215473599985387,takeprofit
long,6214,2024-06-14 14:30:00+00:00,2344.8718011474607,2.148147030867014,5034.612091353029,2.5173060456765146,0.4392044600503475,bull,12.529295131138392,22.274302455357144,0.7,6242.0,2024-06-15 13:00:00+00:00,2345.7304835791015,2.519486986757346,-0.6749108707699807,-0.00013405419494565298,signal_exit
long,6295,2024-06-17 15:30:00+00:00,2330.514772705078,1.512486762540013,3523.1111880263643,1.7615555940131822,0.4392044600503475,bear,13.09501255580363,23.280022321428675,0.5,6366.0,2024-06-20 06:00:00+00:00,2356.421297607422,1.7820280097992929,37.40124796840897,0.010615971501416346,takeprofit
long,6369,2024-06-20 09:00:00+00:00,2349.174,2.1511225847879065,5050.835829082004,2.525417914541002,0.4392044600503475,bull,11.516427873883952,20.473649553571473,0.5,6374.0,2024-06-20 14:00:00+00:00,2376.7109523925783,2.556298303602225,56.67906190430248,0.011221719299992368,takeprofit
long,6377,2024-06-20 15:30:00+00:00,2369.8343494262695,2.1438003076596415,5077.912651076885,2.538956325538442,0.4392044600503475,bull,17.47292306082601,31.06297433035735,0.5,6404.0,2024-06-21 13:30:00+00:00,2347.175922607422,2.5159382325085473,-51.09108061783749,-0.010061433531552082,stop
long,6427,2024-06-22 08:00:00+00:00,2335.651216596679,1.5145824007702908,3535.768342823638,1.767884171411819,0.4053241535038685,bear,4.466571428571517,7.9405714285715865,0.5,6442.0,2024-06-22 23:00:00+00:00,2333.0468969042972,1.7667958851114938,-5.711252657172624,-0.0016152790860194366,signal_exit
short,6452,2024-06-23 09:00:00+00:00,2332.8670064257813,1.5137528456976423,3533.150644933633,1.7665753224668166,0.41490375452639605,bear,7.992000000000039,14.20800000000007,0.5,6474.0,2024-06-24 07:00:00+00:00,2344.3715511474607,1.7743995534610322,-19.189436864358818,-0.0054312535164260664,stop
long,6561,2024-06-27 03:00:00+00:00,2310.754897705078,1.5265915706559734,3525.816040668244,1.762908020334122,0.4392044600503475,bear,4.78931710379476,8.514341517857352,0.5,6567.0,2024-06-27 09:00:00+00:00,2321.538601196289,1.7720206297693575,14.690290220367515,0.0041664936715142065,takeprofit
long,6568,2024-06-27 10:00:00+00:00,2326.66275,1.51809960199452,3530.3406244382563,1.7651703122191282,0.4392044600503475,bear,6.055742536272321,10.765764508928571,0.5,6573.0,2024-06-27 14:00:00+00:00,2338.430297607422,1.7749850520448773,16.089324287233985,0.004557442467692222,takeprofit
long,6581,2024-06-27 18:00:00+00:00,2338.1684999999998,2.161106472479682,5050.505826185016,2.5252529130925083,0.4392044600503475,bull,10.202092633928455,18.137053571428364,0.5,6636.0,2024-06-29 16:00:00+00:00,2334.8519119140624,2.5229317895595202,-9.690431768627972,-0.0019187051955047048,signal_exit
short,6641,2024-06-29 21:00:00+00:00,2334.632026794434,1.5117213371918345,3531.0785886909093,1.7655392943454546,0.41490375452639605,bear,7.399669921875031,13.154968750000055,0.5,6678.0,2024-07-01 10:00:00+00:00,2343.8713011474606,1.7716401287881023,-15.738848308427885,-0.004457235349797981,stop
long,6718,2024-07-02 16:00:00+00:00,2332.6657499999997,1.5118816440188454,3524.9520530299383,1.7624760265149693,0.43630511828280194,bear,13.808590262276727,24.548604910714182,0.5,6741.0,2024-07-03 11:00:00+00:00,2357.3026038929333,1.7819812681117768,35.46602589898892,0.010061420798193109,takeprofit
long,6742,2024-07-03 12:00:00+00:00,2361.8348904918325,2.140295172245859,5052.497564979007,2.5262487824895032,0.4392044600503475,bull,10.814153814935096,19.225162337662397,0.5,6795.0,2024-07-05 13:00:00+00:00,2390.2042023925783,2.5578712575313,58.16083004357216,0.011511302933960705,takeprofit
long,6798,2024-07-05 14:30:00+00:00,2392.0954744262694,2.1248545751529617,5080.314855609548,2.540157427804774,0.4392044600503475,bull,14.192158726283399,25.230504402281596,0.5,6823.0,2024-07-06 10:00:00+00:00,2396.837017138672,2.546465050881542,7.528623674849351,0.0014819206857890797,signal_exit
long,6883,2024-07-08 17:30:00+00:00,2365.6322982788083,1.5047754242636155,3557.9663621131494,1.7789831810565748,0.4392044600503475,bear,15.467086356026785,27.497042410714286,0.5,6964.0,2024-07-11 12:00:00+00:00,2410.594148803711,1.8137014164967469,65.84378628279094,0.018506017084345048,takeprofit
long,6994,2024-07-12 11:00:00+00:00,2408.003448852539,2.1251626169670232,5114.841490283938,2.557420745141969,0.4392044600503475,bull,8.588577706473215,15.268582589285714,0.5,7018.0,2024-07-13 04:00:00+00:00,2414.15232,2.5652331310641054,10.50211796806687,0.002053263622737187,signal_exit
short,7034,2024-07-13 20:00:00+00:00,2412.87296,1.9083594806327298,4606.93245500586,2.30346622750293,0.3581826978053393,neutral,7.93779785156284,14.111640625000604,0.5,7071.0,2024-07-15 10:00:00+00:00,2420.9098011474607,2.3099830853882266,-17.647165083483955,-0.0038305673581796647,stop
long,7089,2024-07-15 21:00:00+00:00,2427.7632017211913,2.1053918845453063,5108.838523239906,2.554419261619953,0.4392044600503475,bull,12.677061244419642,22.536997767857144,0.5,7106.0,2024-07-16 13:30:00+00:00,2450.9239494018557,2.580077696354199,46.182372510517816,0.00903970096146825,takeprofit
long,7107,2024-07-16 14:00:00+00:00,2458.028448852539,2.0883476057856796,5130.652499864355,2.565326249932178,0.4392044600503475,bull,14.502926199776784,25.782979910714285,0.5,7136.0,2024-07-17 13:00:00+00:00,2486.456101196289,2.596292322912233,56.770527387266554,0.011064972221129274,takeprofit
long,7144,2024-07-17 18:00:00+00:00,2463.331147705078,2.0948600364960184,5157.755100433023,2.5788775502165113,0.4392044600503475,bull,18.57202671595988,33.01693638392867,0.5,7177.0,2024-07-18 19:00:00+00:00,2444.377297607422,2.5603141574379618,-42.26597726475352,-0.008194646012022761,stop
long,7205,2024-07-19 18:00:00+00:00,2401.500198852539,1.4976181302303841,3594.732871117876,1.797366435558938,0.4392044600503475,bear,13.165607561383988,23.405524553571535,0.5,7276.0,2024-07-22 14:00:00+00:00,2387.405797607422,1.787711103357003,-22.89574194278638,-0.006369247107829281,stop
long,7284,2024-07-22 18:00:00+00:00,2398.298647705078,1.496011904839407,3586.090283185455,1.7930451415927275,0.4392044600503475,bear,13.365056501116072,23.760100446428574,0.5,7334.0,2024-07-24 13:30:00+00:00,2425.736476196289,1.8144653231964205,39.23285274259678,0.010940285839024386,takeprofit
long,7381,2024-07-25 23:00:00+00:00,2363.981448852539,1.5232749879241345,3599.1942158458064,1.7995971079229032,0.3551617023052689,bear,12.240025111607142,21.760044642857142,0.5,7401.0,2024-07-26 16:00:00+00:00,2387.105898803711,1.8181093545869267,33.40678686553689,0.009281740540274327,takeprofit
long,7404,2024-07-26 17:30:00+00:00,2384.0913522949218,2.1643836622943744,5157.509617515673,2.5787548087578367,0.4266040304295924,bull,12.837775530133872,22.822712053571326,0.5,7499.0,2024-07-30 07:00:00+00:00,2433.982351196289,2.634035817621048,105.34922710004429,0.020426375307621838,takeprofit
long,7531,2024-07-31 09:00:00+00:00,2467.032948852539,2.112456302422758,5208.894853661317,2.6044474268306588,0.43630511828280194,bull,9.887161690848215,17.577176339285714,0.5,7546.0,2024-07-31 18:30:00+00:00,2485.856425598144,2.625631536586454,37.13814054817506,0.007129754312869412,takeprofit
short,7631,2024-08-03 16:00:00+00:00,2483.8175285644534,1.4721226464947348,3658.313190155392,1.829156595077696,0.3581826978053393,bear,16.174705078124948,28.755031249999906,0.5,7673.0,2024-08-05 10:00:00+00:00,2450.324647705078,1.803589202575439,47.50203920686096,0.012984683578948374,takeprofit
long,7700,2024-08-06 06:00:00+00:00,2443.221,1.5046268218957888,3674.2986990695163,1.8371493495347582,0.41920404889499707,bear,14.599323381696546,25.954352678571638,0.5,7709.0,2024-08-06 14:00:00+00:00,2427.9853511962892,1.8266059412900015,-24.750571780337925,-0.0067361349219119794,stop
long,7725,2024-08-07 00:00:00+00:00,2428.013448852539,1.5102163025107262,3664.992996674061,1.8324964983370307,0.43630511828280194,bear,10.298631068638393,18.30867745535714,0.5,7766.0,2024-08-08 11:00:00+00:00,2450.474101196289,1.8503729682534777,32.07007036630367,0.008750376984459967,takeprofit
long,7767,2024-08-08 12:00:00+00:00,2448.623602294922,1.5018289998328176,3675.5761475278496,1.8377880737639247,0.43630511828280194,bear,11.057080078125,19.657031250000003,0.5,7796.0,2024-08-09 10:00:00+00:00,2468.7650000000003,1.8538314353861334,28.39510373526698,0.0077253476993981475,takeprofit
long,7801,2024-08-09 14:00:00+00:00,2469.0339488525387,2.133115172044601,5264.10172572768,2.63205086286384,0.43630511828280194,bull,12.927847726004407,22.982840401785612,0.5,7827.0,2024-08-10 10:00:00+00:00,2469.000965942383,2.633331710122236,-2.70368805619333,-0.000513608626326382,signal_exit
short,7845,2024-08-11 04:00:00+00:00,2468.533182373047,1.9173016831218648,4735.2904706413365,2.3676452353206683,0.3716137112363527,neutral,7.723801757812504,13.731203125000008,0.5,7864.0,2024-08-11 23:00:00+00:00,2468.033448852539,2.365982342743017,-1.4078424227606305,-0.00029730856670550894,signal_exit
long,7865,2024-08-12 00:00:00+00:00,2468.533698852539,1.492190737180927,3681.682278707377,1.8408411393536885,0.4392044600503475,bear,9.718503348214108,17.27733928571397,0.5,7878.0,2024-08-12 13:00:00+00:00,2492.453101196289,1.8596077152314894,33.832702901016106,0.009189468384244885,takeprofit
long,7881,2024-08-12 14:30:00+00:00,2497.298073852539,2.113556194835422,5275.5420433199415,2.637771021659971,0.4392044600503475,bull,12.587208775111607,22.37726004464286,0.5,7943.0,2024-08-14 14:30:00+00:00,2484.357297607422,2.6254143782713775,-29.976472177117717,-0.005682159658849629,stop
long,7944,2024-08-14 15:00:00+00:00,2483.841397705078,1.4829067511436698,3681.4644452043867,1.8407322226021934,0.4392044600503475,bear,17.016441127232202,30.25145089285725,0.5,7998.0,2024-08-16 12:00:00+00:00,2529.23475,1.875309643001086,65.43879893218158,0.017775208726360132,takeprofit
long,8002,2024-08-16 14:30:00+00:00,2529.2140482788086,2.0930136283464646,5291.033955075342,2.6455169775376715,0.4392044600503475,bull,17.691409737723216,31.451395089285718,0.5,8025.0,2024-08-17 08:00:00+00:00,2544.303198334961,2.6626306343802857,28.91916607331158,0.005465692777414766,signal_exit
short,8035,2024-08-17 18:00:00+00:00,2543.7834876171873,2.0841076766322812,5304.1707796232295,2.6520853898116146,0.3716137112363527,bull,10.610999999999791,18.86399999999963,0.5,8065.0,2024-08-19 00:00:00+00:00,2542.170352294922,2.649078373262419,0.7128693353170452,0.00013439788516154873,signal_exit
long,8066,2024-08-19 01:00:00+00:00,2538.2684999999997,1.4632403705625492,3712.2408201171875,1.8561204100585937,0.3756640200574308,bear,14.830751953124906,26.365781249999834,0.5,8109.0,2024-08-20 13:00:00+00:00,2567.2157500000003,1.8782268626720064,40.47855795409568,0.010904076517540653,takeprofit
long,8116,2024-08-20 16:30:00+00:00,2549.2240482788084,2.0889390440823155,5322.5123903680005,2.6612561951840004,0.37185553397137205,bull,18.649213518415177,33.15415736607143,0.5,8171.0,2024-08-22 13:00:00+00:00,2522.2382500000003,2.6344009794514265,-59.00608863978353,-0.011086134575574717,stop
long,8179,2024-08-22 17:00:00+00:00,2518.858897705078,1.4713119474430227,3704.175102565361,1.8520875512826807,0.43630511828280194,bear,17.350739397321487,30.84575892857153,0.5,8234.0,2024-08-24 14:00:00+00:00,2547.3176376269535,1.8739494370864367,39.997734619142804,0.010798014000861353,signal_exit
long,8271,2024-08-26 03:00:00+00:00,2546.4725511474608,1.4606027622024227,3717.526079039112,1.858763039519556,0.43630511828280194,bear,9.018484654017826,16.032861607142802,0.5,8341.0,2024-08-28 11:00:00+00:00,2534.732,1.8511182803214357,-18.99939971608149,-0.005110764339544959,stop
long,8342,2024-08-28 12:00:00+00:00,2536.567698852539,2.090609536554294,5300.322460106646,2.650161230053323,0.43630511828280194,bull,10.838609095982143,19.26863839285714,0.5,8379.0,2024-08-29 15:30:00+00:00,2556.1213244018554,2.6719258086921553,38.20707023892026,0.007208442604480994,takeprofit
long,8396,2024-08-30 04:00:00+00:00,2548.073448852539,2.08815015417411,5318.10091461108,2.6590504573055402,0.4055481643384333,bull,6.357913643973156,11.302957589285612,0.5,8407.0,2024-08-30 14:00:00+00:00,2540.829047607422,2.6528162837457483,-17.780213860635712,-0.0033433389373612524,stop
long,8411,2024-08-30 16:00:00+00:00,2531.5651988525387,1.4684096059822112,3715.5168977164767,1.8577584488582384,0.43630511828280194,bear,15.460745675223274,27.485770089285822,0.5,8508.0,2024-09-03 13:00:00+00:00,2510.344297607422,1.8431068404647026,-33.00408207639377,-0.008882770011536695,stop
long,8509,2024-09-03 13:30:00+00:00,2511.9053494262694,1.4750424063572627,3703.315253532639,1.8516576267663196,0.4392044600503475,bear,15.448868512834798,27.46465513392853,0.5,8563.0,2024-09-05 08:00:00+00:00,2543.7275,1.8760529663585719,45.0629685913801,0.01216827774745722,takeprofit
long,8572,2024-09-05 15:00:00+00:00,2538.6686022949216,2.0935036738848862,5312.056017671792,2.656028008835896,0.43630511828280194,bull,13.178571428571429,23.42857142857143,0.5,8604.0,2024-09-06 15:30:00+00:00,2525.386577392578,2.6434530388754705,-30.4494209685621,-0.0057321347642541815,stop
long,8607,2024-09-06 17:00:00+00:00,2526.062448852539,1.468176581725228,3706.852305228165,1.8534261526140825,0.4392044600503475,bear,24.518565150669644,43.58856026785715,0.5,8664.0,2024-09-08 23:00:00+00:00,2524.737,1.8533798692076033,-3.799372834779862,-0.0010249593244978242,signal_exit
long,8671,2024-09-09 06:00:00+00:00,2519.959301147461,1.470946876327532,3704.873825582577,1.8524369127912885,0.4392044600503475,bear,6.393848353794608,11.366841517857083,0.5,8684.0,2024-09-09 16:00:00+00:00,2532.23325,1.8623902946101074,16.19193643023665,0.00437044206969465,takeprofit
long,8704,2024-09-10 08:00:00+00:00,2532.4655511474607,2.0938079747490663,5299.846643448119,2.6499233217240596,0.4055481643384333,bull,5.0592825753347626,8.994280133928468,0.5,8715.0,2024-09-10 16:00:00+00:00,2541.928351196289,2.6611549264877676,17.15213127920498,0.003236344829035596,takeprofit
long,8718,2024-09-10 17:30:00+00:00,2544.87177557373,2.0864514068114546,5307.097747426859,2.65354887371343,0.4392044600503475,bull,11.924905831473156,21.199832589285613,0.5,8771.0,2024-09-12 13:00:00+00:00,2572.513148803711,2.6837118391812336,54.98867022271326,0.010361344908217388,takeprofit
long,8778,2024-09-12 16:30:00+00:00,2582.090326721191,2.066516374557323,5333.26530810136,2.6666326540506797,0.43630511828280194,bull,18.86151646205363,33.53158482142867,0.5,8969.0,2024-09-19 09:00:00+00:00,2615.791547607422,2.7027880327796896,66.94133677119035,0.01255166073765444,takeprofit
long,9001,2024-09-20 10:00:00+00:00,2639.719102294922,2.0335820416737134,5365.402660159929,2.6827013300799645,0.4082234952714143,bull,9.051447405133928,16.09146205357143,0.5,9004.0,2024-09-20 13:00:00+00:00,2630.5839523925783,2.674754142350303,-21.251830931753084,-0.00396090140439145,stop
long,9005,2024-09-20 13:30:00+00:00,2636.767676147461,2.031317419497404,5353.435394029012,2.676717697014506,0.4392044600503475,bull,13.037098911830357,23.17706473214286,0.5,9032.0,2024-09-21 10:00:00+00:00,2645.1888142773437,2.686609058150626,14.419395517074971,0.0026934845488483404,signal_exit
short,9042,2024-09-21 20:00:00+00:00,2644.7690047558594,2.025366703080766,5359.306732939042,2.6796533664695215,0.3581826978053393,bull,7.289912109375012,12.959843750000022,0.5,9073.0,2024-09-23 03:00:00+00:00,2654.3264999999997,2.6879922561024543,-22.04542488843662,-0.004113484446214355,stop
long,9078,2024-09-23 08:00:00+00:00,2643.0208011474606,2.024054318295933,5346.94419381159,2.673472096905795,0.4392044600503475,bull,9.524565150669657,16.932560267857166,0.5,9105.0,2024-09-24 04:00:00+00:00,2661.1687500000003,2.693175050075846,34.03925919312078,0.006366114543053751,takeprofit
long,9107,2024-09-24 06:00:00+00:00,2654.426647705078,2.0212682861445916,5362.627087359698,2.681313543679849,0.4392044600503475,bull,8.016488211495536,14.251534598214286,0.5,9119.0,2024-09-24 15:30:00+00:00,2671.8634732055666,2.700276451649276,32.54422594352573,0.006068709498789512,takeprofit
long,9177,2024-09-26 13:30:00+00:00,2687.4930994262695,2.0019576325535438,5377.55854355962,2.6887792717798105,0.4392044600503475,bull,15.608590262276785,27.748604910714285,0.5,9209.0,2024-09-27 14:00:00+00:00,2670.464148803711,2.673078042579096,-36.76431571578762,-0.006836618405543541,stop
long,9216,2024-09-27 17:30:00+00:00,2670.3345,1.4052013477879677,3750.482397246086,1.875241198623043,0.4392044600503475,bear,17.614207240513394,31.314146205357147,0.5,9296.0,2024-09-30 18:00:00+00:00,2651.873351196289,1.8632080036320102,-27.804839184320556,-0.007413670093409095,stop
long,9297,2024-09-30 18:30:00+00:00,2654.3264999999997,1.409760410520941,3740.094369112056,1.870047184556028,0.4392044600503475,bear,15.023599679129523,26.70862165178582,0.5,9315.0,2024-10-01 13:00:00+00:00,2688.455148803711,1.8950388171223285,46.21817913092275,0.012357490097741975,takeprofit
long,9319,2024-10-01 15:00:00+00:00,2686.442647705078,1.9981251449548025,5365.166021847549,2.6825830109237745,0.3652979809764254,bull,15.48006591796875,27.520117187500002,0.5,9338.0,2024-10-02 05:00:00+00:00,2667.6655,2.665164756939213,-40.184255736985016,-0.007489843850749499,stop
long,9339,2024-10-02 06:00:00+00:00,2671.935397705078,2.0009482539760692,5343.732602473594,2.671866301236797,0.4392044600503475,bull,9.450125558035714,16.800223214285715,0.5,9376.0,2024-10-03 12:00:00+00:00,2661.268797607422,2.662530576966782,-24.005845418231836,-0.004492336575209549,stop
long,9377,2024-10-03 13:00:00+00:00,2668.933897705078,1.7983783911866789,4797.354371952474,2.3986771859762372,0.43630511828280194,neutral,11.481372070312501,20.411328125,0.5,9407.0,2024-10-04 12:00:00+00:00,2657.17075,2.389299229246651,-23.543889874395905,-0.004907682036591719,stop
long,9479,2024-10-07 06:00:00+00:00,2663.931397705078,1.397955227086121,3722.195724158571,1.8610978620792855,0.4392044600503475,bear,8.389180245535675,14.914098214285644,0.5,9506.0,2024-10-08 02:00:00+00:00,2653.4726488037113,1.8547179796626017,-16.475580675109306,-0.004426306915613291,stop
long,9511,2024-10-08 07:00:00+00:00,2654.2263522949215,1.4006476020402379,3715.777886670555,1.8578889433352774,0.4392044600503475,bear,11.391425432477678,20.25142299107143,0.5,9519.0,2024-10-08 14:00:00+00:00,2638.780047607422,1.8480004729964803,-23.482830093925422,-0.006319761517006799,stop
long,9522,2024-10-08 15:30:00+00:00,2631.064875,1.4096049567477946,3706.908635007513,1.8534543175037566,0.4392044600503475,bear,21.805648367745533,38.765597098214286,0.5,9611.0,2024-10-11 14:30:00+00:00,2672.0133005981443,1.8832415965095894,55.83786209765255,0.015063188115921658,takeprofit
long,9621,2024-10-11 19:30:00+00:00,2674.8867017211915,1.9908272199880543,5322.575968186522,2.661287984093261,0.4392044600503475,bull,10.440056501116246,18.560100446428883,0.5,9627.0,2024-10-12 01:00:00+00:00,2672.1532208374024,2.6598976840109256,-8.101785832774535,-0.0015221550394394709,signal_exit
short,9636,2024-10-12 10:00:00+00:00,2670.8758861914066,1.9898101074403824,5317.194431278088,2.658597215639044,0.3716137112363527,bull,8.073039550781354,14.352070312500187,0.5,9680.0,2024-10-14 06:00:00+00:00,2682.440647705078,2.668773756706245,-25.680453106746384,-0.0048296998423985795,stop
long,9688,2024-10-14 13:30:00+00:00,2668.633698852539,1.9881621148872144,5303.024906116895,2.6515124530584475,0.4392044600503475,bull,12.953508649553573,23.028459821428573,0.5,9740.0,2024-10-16 06:00:00+00:00,2692.453148803711,2.676516673280163,44.68041131709208,0.008425457565842174,takeprofit
long,9748,2024-10-16 13:30:00+00:00,2691.4450255737297,1.9791232310573406,5324.039355548913,2.6620196777744565,0.43630511828280194,bull,12.362067522321428,21.97700892857143,0.5,9797.0,2024-10-18 01:00:00+00:00,2718.6400000000003,2.6902617904408643,51.13194386460126,0.009603975562522776,takeprofit
long,9803,2024-10-18 07:00:00+00:00,2718.958897705078,1.9680137347120563,5348.2743176423255,2.674137158821163,0.43630511828280194,bull,8.395689174107202,14.925669642857248,0.5,9819.0,2024-10-18 18:00:00+00:00,2734.232297607422,2.6905033577923545,27.367757425769863,0.005117119242648414,takeprofit
long,9821,2024-10-18 19:00:00+00:00,2736.2673522949217,1.9600794614756698,5360.621127775799,2.6803105638879,0.43630511828280194,bull,11.5907958984375,20.605859375,0.5,9925.0,2024-10-22 16:00:00+00:00,2758.320101196289,2.703263289265169,40.5218769013854,0.007559175687948408,takeprofit
long,9928,2024-10-22 17:30:00+00:00,2761.6301249999997,1.9489328542503568,5379.541910944547,2.689770955472274,0.4392044600503475,bull,13.364978027343751,23.7599609375,0.5,9951.0,2024-10-23 13:30:00+00:00,2739.979300598144,2.6700178394508187,-44.86602083783194,-0.008340119210996965,stop
long,9960,2024-10-23 18:00:00+00:00,2728.963897705078,1.3744811102459509,3749.0348105335265,1.8745174052667632,0.4392044600503475,bear,17.999952915736493,31.999916294642652,0.5,10039.0,2024-10-26 10:00:00+00:00,2755.473595473633,1.8936732033800006,34.5434056178277,0.009213946352477805,signal_exit
short,10040,2024-10-26 11:00:00+00:00,2755.1917345214847,1.948834392411948,5372.0984591541755,2.6860492295770877,0.4010327022375215,bull,10.970687988281256,19.503445312500013,0.5,10085.0,2024-10-28 08:00:00+00:00,2745.7721022949218,2.6755275533388003,15.681775693659727,0.002919115465379759,signal_exit
long,10086,2024-10-28 09:00:00+00:00,2742.87075,1.3733421213461068,3765.0174256703517,1.8825087128351758,0.35937685024251986,bear,12.196511090959888,21.68268638392869,0.5,10110.0,2024-10-29 04:00:00+00:00,2765.4166488037113,1.8989315834369653,29.06430090730643,0.007719566105894345,takeprofit
